"di_id","entity_name","row_id","year","direction","flow_type","flow_name","value"
"TN","Tunisia",87818,2006,"out","commercial","long-debt-comm-int-out",349090726.9
"TN","Tunisia",99522,2006,"out","private","remittances-out",16509609.18
"TN","Tunisia",83130,2006,"in","commercial","long-debt-disbursement-in",491415557.4
"TN","Tunisia",64438,2006,"out","official","oofs-capital-payments-out",871115835.8
"TN","Tunisia",85473,2006,"out","commercial","long-debt-comm-amt-out",497670822
"TN","Tunisia",78455,2006,"out","commercial","fdi-out",33170115.65
"TN","Tunisia",71447,2006,"out","official","long-debt-off-amt-out",106397696.8
"TN","Tunisia",94850,2006,"in","commercial","net-portfolio-equity-in",65058414.27
"TN","Tunisia",55092,2006,"out","official","oda-interest-payments-out",53281075.02
"TN","Tunisia",80787,2006,"out","commercial","fdi-in-profits-out",991631959.7
"TN","Tunisia",59774,2006,"in","official","oofs-in",522736742.3
"TN","Tunisia",69107,2006,"in","official","long-debt-net-official-in",128656364.7
"TN","Tunisia",66768,2006,"out","official","ssc-out",
"TN","Tunisia",73785,2006,"out","official","long-debt-off-int-out",57074022
"TN","Tunisia",97190,2006,"in","private","remittances-in",1515190114
"TN","Tunisia",62099,2006,"out","official","oofs-interest-payments-out",232855311.4
"TN","Tunisia",92506,2006,"out","commercial","short-debt-interest-out",195424341.1
"TN","Tunisia",76126,2006,"in","commercial","fdi-in",3319273164
"TN","Tunisia",57434,2006,"out","official","oda-capital-payments-out",223074166.4
"TN","Tunisia",69254,2007,"in","official","long-debt-net-official-in",89567931.94
"TN","Tunisia",57580,2007,"out","official","oda-capital-payments-out",245450863.6
"TN","Tunisia",90308,2007,"in","commercial","short-debt-net-flow-in",611867622.9
"TN","Tunisia",97337,2007,"in","private","remittances-in",1616153869
"TN","Tunisia",64585,2007,"out","official","oofs-capital-payments-out",761236736.9
"TN","Tunisia",80933,2007,"out","commercial","fdi-in-profits-out",1434433042
"TN","Tunisia",83276,2007,"in","commercial","long-debt-disbursement-in",492063166.7
"TN","Tunisia",87966,2007,"out","commercial","long-debt-comm-int-out",364552635.6
"TN","Tunisia",59920,2007,"in","official","oofs-in",937349137.9
"TN","Tunisia",71593,2007,"out","official","long-debt-off-amt-out",57460699.39
"TN","Tunisia",52898,2007,"in","official","oda-in",532696103.1
"TN","Tunisia",85619,2007,"out","commercial","long-debt-comm-amt-out",460267718.9
"TN","Tunisia",66914,2007,"out","official","ssc-out",
"TN","Tunisia",78601,2007,"out","commercial","fdi-out",19113007.02
"TN","Tunisia",76272,2007,"in","commercial","fdi-in",1522424520
"TN","Tunisia",55238,2007,"out","official","oda-interest-payments-out",57275033.47
"TN","Tunisia",62245,2007,"out","official","oofs-interest-payments-out",230329320.8
"TN","Tunisia",92652,2007,"out","commercial","short-debt-interest-out",172870969.1
"TN","Tunisia",94997,2007,"in","commercial","net-portfolio-equity-in",28228477.85
"TN","Tunisia",99668,2007,"out","private","remittances-out",14334773.91
"TN","Tunisia",73931,2007,"out","official","long-debt-off-int-out",52340271.18
"TN","Tunisia",85765,2008,"out","commercial","long-debt-comm-amt-out",180772481.2
"TN","Tunisia",69400,2008,"in","official","long-debt-net-official-in",23523928.56
"TN","Tunisia",83423,2008,"in","commercial","long-debt-disbursement-in",336109303.8
"TN","Tunisia",67060,2008,"out","official","ssc-out",
"TN","Tunisia",88112,2008,"out","commercial","long-debt-comm-int-out",323284745.4
"TN","Tunisia",90456,2008,"in","commercial","short-debt-net-flow-in",294537925.8
"TN","Tunisia",64731,2008,"out","official","oofs-capital-payments-out",498296966
"TN","Tunisia",97483,2008,"in","private","remittances-in",1687995545
"TN","Tunisia",71740,2008,"out","official","long-debt-off-amt-out",109756702.8
"TN","Tunisia",57726,2008,"out","official","oda-capital-payments-out",254557664.6
"TN","Tunisia",81080,2008,"out","commercial","fdi-in-profits-out",1671641551
"TN","Tunisia",76418,2008,"in","commercial","fdi-in",2355394154
"TN","Tunisia",60066,2008,"in","official","oofs-in",471624169.8
"TN","Tunisia",55384,2008,"out","official","oda-interest-payments-out",49012985.35
"TN","Tunisia",62391,2008,"out","official","oofs-interest-payments-out",326581452.9
"TN","Tunisia",53044,2008,"in","official","oda-in",569917257.8
"TN","Tunisia",92798,2008,"out","commercial","short-debt-interest-out",86040662.06
"TN","Tunisia",78747,2008,"out","commercial","fdi-out",36034273.62
"TN","Tunisia",95144,2008,"in","commercial","net-portfolio-equity-in",0
"TN","Tunisia",99814,2008,"out","private","remittances-out",13443537.74
"TN","Tunisia",74078,2008,"out","official","long-debt-off-int-out",51277741.4
"TN","Tunisia",64877,2009,"out","official","oofs-capital-payments-out",476983941.9
"TN","Tunisia",69546,2009,"in","official","long-debt-net-official-in",145811060.9
"TN","Tunisia",71886,2009,"out","official","long-debt-off-amt-out",56288622.35
"TN","Tunisia",67206,2009,"out","official","ssc-out",
"TN","Tunisia",90602,2009,"in","commercial","short-debt-net-flow-in",457129675.7
"TN","Tunisia",85912,2009,"out","commercial","long-debt-comm-amt-out",464141319.6
"TN","Tunisia",78891,2009,"out","commercial","fdi-out",69701633.39
"TN","Tunisia",95290,2009,"in","commercial","net-portfolio-equity-in",0
"TN","Tunisia",53191,2009,"in","official","oda-in",686585665.8
"TN","Tunisia",55530,2009,"out","official","oda-interest-payments-out",50334064.96
"TN","Tunisia",74225,2009,"out","official","long-debt-off-int-out",49141234.26
"TN","Tunisia",99961,2009,"out","private","remittances-out",11661576.25
"TN","Tunisia",83569,2009,"in","commercial","long-debt-disbursement-in",211160160.5
"TN","Tunisia",60213,2009,"in","official","oofs-in",1023818944
"TN","Tunisia",88258,2009,"out","commercial","long-debt-comm-int-out",329901099.9
"TN","Tunisia",57872,2009,"out","official","oda-capital-payments-out",269660062.8
"TN","Tunisia",97629,2009,"in","private","remittances-in",1777787193
"TN","Tunisia",81226,2009,"out","commercial","fdi-in-profits-out",1437255763
"TN","Tunisia",76564,2009,"in","commercial","fdi-in",1527404062
"TN","Tunisia",92944,2009,"out","commercial","short-debt-interest-out",52869676.77
"TN","Tunisia",62537,2009,"out","official","oofs-interest-payments-out",210953980.3
"TN","Tunisia",62683,2010,"out","official","oofs-interest-payments-out",189015688.5
"TN","Tunisia",72032,2010,"out","official","long-debt-off-amt-out",54307408.86
"TN","Tunisia",53337,2010,"in","official","oda-in",754532230.3
"TN","Tunisia",65023,2010,"out","official","oofs-capital-payments-out",513196112.3
"TN","Tunisia",81372,2010,"out","commercial","fdi-in-profits-out",1524628771
"TN","Tunisia",93092,2010,"out","commercial","short-debt-interest-out",62937905.42
"TN","Tunisia",86058,2010,"out","commercial","long-debt-comm-amt-out",670919064.7
"TN","Tunisia",67352,2010,"out","official","ssc-out",
"TN","Tunisia",97775,2010,"in","private","remittances-in",1896810570
"TN","Tunisia",76710,2010,"in","commercial","fdi-in",1390463494
"TN","Tunisia",69692,2010,"in","official","long-debt-net-official-in",66541606.59
"TN","Tunisia",55676,2010,"out","official","oda-interest-payments-out",51389329.77
"TN","Tunisia",88405,2010,"out","commercial","long-debt-comm-int-out",331703225.5
"TN","Tunisia",79036,2010,"out","commercial","fdi-out",68078120.26
"TN","Tunisia",60359,2010,"in","official","oofs-in",1153679517
"TN","Tunisia",95436,2010,"in","commercial","net-portfolio-equity-in",0
"TN","Tunisia",58018,2010,"out","official","oda-capital-payments-out",273651732.3
"TN","Tunisia",90748,2010,"in","commercial","short-debt-net-flow-in",132003022.1
"TN","Tunisia",74372,2010,"out","official","long-debt-off-int-out",50961114.92
"TN","Tunisia",83715,2010,"in","commercial","long-debt-disbursement-in",124729429.4
"TN","Tunisia",100108,2010,"out","private","remittances-out",12266906.58
"TN","Tunisia",72178,2011,"out","official","long-debt-off-amt-out",37000695.9
"TN","Tunisia",95582,2011,"in","commercial","net-portfolio-equity-in",0
"TN","Tunisia",88551,2011,"out","commercial","long-debt-comm-int-out",302156019.1
"TN","Tunisia",65169,2011,"out","official","oofs-capital-payments-out",485208524.8
"TN","Tunisia",74518,2011,"out","official","long-debt-off-int-out",37071799.39
"TN","Tunisia",93239,2011,"out","commercial","short-debt-interest-out",56426689.9
"TN","Tunisia",60506,2011,"in","official","oofs-in",1168829566
"TN","Tunisia",90894,2011,"in","commercial","short-debt-net-flow-in",0
"TN","Tunisia",69839,2011,"in","official","long-debt-net-official-in",202326717.8
"TN","Tunisia",86204,2011,"out","commercial","long-debt-comm-amt-out",905899229.5
"TN","Tunisia",79182,2011,"out","commercial","fdi-out",18478364.74
"TN","Tunisia",55823,2011,"out","official","oda-interest-payments-out",70309517.39
"TN","Tunisia",83861,2011,"in","commercial","long-debt-disbursement-in",98258087.6
"TN","Tunisia",67498,2011,"out","official","ssc-out",
"TN","Tunisia",81518,2011,"out","commercial","fdi-in-profits-out",1487936000
"TN","Tunisia",58165,2011,"out","official","oda-capital-payments-out",279959160
"TN","Tunisia",53483,2011,"in","official","oda-in",1046416405
"TN","Tunisia",62829,2011,"out","official","oofs-interest-payments-out",173292527.9
"TN","Tunisia",97920,2011,"in","private","remittances-in",1738132466
"TN","Tunisia",76856,2011,"in","commercial","fdi-in",995306319.2
"TN","Tunisia",100254,2011,"out","private","remittances-out",16507300.08
"TN","Tunisia",69985,2012,"in","official","long-debt-net-official-in",278141707.3
"TN","Tunisia",65316,2012,"out","official","oofs-capital-payments-out",515476709.3
"TN","Tunisia",58311,2012,"out","official","oda-capital-payments-out",309998957.3
"TN","Tunisia",60652,2012,"in","official","oofs-in",1185026574
"TN","Tunisia",93385,2012,"out","commercial","short-debt-interest-out",85922561.19
"TN","Tunisia",79328,2012,"out","commercial","fdi-out",12319383.97
"TN","Tunisia",62975,2012,"out","official","oofs-interest-payments-out",177735998.8
"TN","Tunisia",98066,2012,"in","private","remittances-in",2075989976
"TN","Tunisia",88697,2012,"out","commercial","long-debt-comm-int-out",245811367.9
"TN","Tunisia",95728,2012,"in","commercial","net-portfolio-equity-in",0
"TN","Tunisia",74665,2012,"out","official","long-debt-off-int-out",43871587.87
"TN","Tunisia",72324,2012,"out","official","long-debt-off-amt-out",13348119.13
"TN","Tunisia",53629,2012,"in","official","oda-in",1246809160
"TN","Tunisia",84007,2012,"in","commercial","long-debt-disbursement-in",1254882628
"TN","Tunisia",55969,2012,"out","official","oda-interest-payments-out",88090876.29
"TN","Tunisia",91041,2012,"in","commercial","short-debt-net-flow-in",1173011782
"TN","Tunisia",86350,2012,"out","commercial","long-debt-comm-amt-out",933704048.4
"TN","Tunisia",81665,2012,"out","commercial","fdi-in-profits-out",1404936247
"TN","Tunisia",100401,2012,"out","private","remittances-out",16895137.13
"TN","Tunisia",67644,2012,"out","official","ssc-out",
"TN","Tunisia",77002,2012,"in","commercial","fdi-in",1468939879
"TN","Tunisia",58458,2013,"out","official","oda-capital-payments-out",317166520
"TN","Tunisia",70131,2013,"in","official","long-debt-net-official-in",394328247.7
"TN","Tunisia",65462,2013,"out","official","oofs-capital-payments-out",507601739.3
"TN","Tunisia",86496,2013,"out","commercial","long-debt-comm-amt-out",844969644.2
"TN","Tunisia",60798,2013,"in","official","oofs-in",324331916.1
"TN","Tunisia",81811,2013,"out","commercial","fdi-in-profits-out",1604930889
"TN","Tunisia",77148,2013,"in","commercial","fdi-in",1021226537
"TN","Tunisia",67790,2013,"out","official","ssc-out",
"TN","Tunisia",95874,2013,"in","commercial","net-portfolio-equity-in",73145777.43
"TN","Tunisia",93532,2013,"out","commercial","short-debt-interest-out",257275482.8
"TN","Tunisia",74812,2013,"out","official","long-debt-off-int-out",53974804.42
"TN","Tunisia",91187,2013,"in","commercial","short-debt-net-flow-in",312833560.3
"TN","Tunisia",56115,2013,"out","official","oda-interest-payments-out",71479897.85
"TN","Tunisia",98212,2013,"in","private","remittances-in",2093826012
"TN","Tunisia",53774,2013,"in","official","oda-in",933207292.4
"TN","Tunisia",79475,2013,"out","commercial","fdi-out",19693073.72
"TN","Tunisia",88843,2013,"out","commercial","long-debt-comm-int-out",232437657.2
"TN","Tunisia",63121,2013,"out","official","oofs-interest-payments-out",158707738.4
"TN","Tunisia",72470,2013,"out","official","long-debt-off-amt-out",25895473.95
"TN","Tunisia",100547,2013,"out","private","remittances-out",17892582.48
"TN","Tunisia",84154,2013,"in","commercial","long-debt-disbursement-in",232313335.5
"TN","Tunisia",74958,2014,"out","official","long-debt-off-int-out",47948704.99
"TN","Tunisia",93678,2014,"out","commercial","short-debt-interest-out",133291859.8
"TN","Tunisia",65608,2014,"out","official","oofs-capital-payments-out",514069770.6
"TN","Tunisia",70277,2014,"in","official","long-debt-net-official-in",371438759.7
"TN","Tunisia",58605,2014,"out","official","oda-capital-payments-out",336491649
"TN","Tunisia",79620,2014,"out","commercial","fdi-out",19793836.55
"TN","Tunisia",63268,2014,"out","official","oofs-interest-payments-out",143215007.8
"TN","Tunisia",96020,2014,"in","commercial","net-portfolio-equity-in",65319852.99
"TN","Tunisia",98359,2014,"in","private","remittances-in",2131214007
"TN","Tunisia",53920,2014,"in","official","oda-in",1128129806
"TN","Tunisia",67936,2014,"out","official","ssc-out",
"TN","Tunisia",88989,2014,"out","commercial","long-debt-comm-int-out",101572785.6
"TN","Tunisia",84300,2014,"in","commercial","long-debt-disbursement-in",574050306.2
"TN","Tunisia",91335,2014,"in","commercial","short-debt-net-flow-in",248743840.7
"TN","Tunisia",100693,2014,"out","private","remittances-out",25839057.33
"TN","Tunisia",81958,2014,"out","commercial","fdi-in-profits-out",1236743949
"TN","Tunisia",86643,2014,"out","commercial","long-debt-comm-amt-out",185594501.6
"TN","Tunisia",60944,2014,"in","official","oofs-in",590155761.3
"TN","Tunisia",72617,2014,"out","official","long-debt-off-amt-out",152311497.7
"TN","Tunisia",77294,2014,"in","commercial","fdi-in",965618242.4
"TN","Tunisia",56262,2014,"out","official","oda-interest-payments-out",113890413.5
"TN","Tunisia",63415,2015,"out","official","oofs-interest-payments-out",134120000
"TN","Tunisia",98505,2015,"in","private","remittances-in",2346621114
"TN","Tunisia",61074,2015,"in","official","oofs-in",1188070000
"TN","Tunisia",79762,2015,"out","commercial","fdi-out",33135708.57
"TN","Tunisia",75104,2015,"out","official","long-debt-off-int-out",83294000
"TN","Tunisia",70424,2015,"in","official","long-debt-net-official-in",1027663000
"TN","Tunisia",86790,2015,"out","commercial","long-debt-comm-amt-out",399733000
"TN","Tunisia",58751,2015,"out","official","oda-capital-payments-out",4.19e+08
"TN","Tunisia",54066,2015,"in","official","oda-in",893550000
"TN","Tunisia",65755,2015,"out","official","oofs-capital-payments-out",525920000
"TN","Tunisia",93824,2015,"out","commercial","short-debt-interest-out",173994000
"TN","Tunisia",96166,2015,"in","commercial","net-portfolio-equity-in",152679538.6
"TN","Tunisia",77436,2015,"in","commercial","fdi-in",1001717959
"TN","Tunisia",91481,2015,"in","commercial","short-debt-net-flow-in",0
"TN","Tunisia",72763,2015,"out","official","long-debt-off-amt-out",330716000
"TN","Tunisia",68082,2015,"out","official","ssc-out",
"TN","Tunisia",56408,2015,"out","official","oda-interest-payments-out",90770000
"TN","Tunisia",82104,2015,"out","commercial","fdi-in-profits-out",983674249.7
"TN","Tunisia",84446,2015,"in","commercial","long-debt-disbursement-in",1063528000
"TN","Tunisia",89136,2015,"out","commercial","long-debt-comm-int-out",155061000
"TN","Tunisia",100839,2015,"out","private","remittances-out",
"TR","Turkey",63562,2000,"out","official","oofs-capital-payments-out",1056537133
"TR","Turkey",51877,2000,"in","official","oda-in",848830386
"TR","Turkey",75251,2000,"in","commercial","fdi-in",1458620106
"TR","Turkey",79909,2000,"out","commercial","fdi-in-profits-out",414414470.1
"TR","Turkey",89283,2000,"in","commercial","short-debt-net-flow-in",8080339488
"TR","Turkey",70571,2000,"out","official","long-debt-off-amt-out",1050458987
"TR","Turkey",58899,2000,"in","official","oofs-in",2063785410
"TR","Turkey",91628,2000,"out","commercial","short-debt-interest-out",2673641742
"TR","Turkey",82252,2000,"in","commercial","long-debt-disbursement-in",30547919503
"TR","Turkey",65893,2000,"out","official","ssc-out",121316203.8
"TR","Turkey",61222,2000,"out","official","oofs-interest-payments-out",449307610.6
"TR","Turkey",86938,2000,"out","commercial","long-debt-comm-int-out",6447992083
"TR","Turkey",96314,2000,"in","private","remittances-in",6773225748
"TR","Turkey",77582,2000,"out","commercial","fdi-out",1292260176
"TR","Turkey",93972,2000,"in","commercial","net-portfolio-equity-in",726339340
"TR","Turkey",54214,2000,"out","official","oda-interest-payments-out",127950202
"TR","Turkey",98650,2000,"out","private","remittances-out",
"TR","Turkey",84593,2000,"out","commercial","long-debt-comm-amt-out",17823137529
"TR","Turkey",68230,2000,"in","official","long-debt-net-official-in",937668439.4
"TR","Turkey",72910,2000,"out","official","long-debt-off-int-out",319547719.6
"TR","Turkey",56556,2000,"out","official","oda-capital-payments-out",443741751.6
"TR","Turkey",82399,2001,"in","commercial","long-debt-disbursement-in",20313059099
"TR","Turkey",59045,2001,"in","official","oofs-in",2759470749
"TR","Turkey",52023,2001,"in","official","oda-in",656340365.9
"TR","Turkey",70717,2001,"out","official","long-debt-off-amt-out",2045876993
"TR","Turkey",80055,2001,"out","commercial","fdi-in-profits-out",588719101.7
"TR","Turkey",63708,2001,"out","official","oofs-capital-payments-out",1190309475
"TR","Turkey",96461,2001,"in","private","remittances-in",5315619074
"TR","Turkey",87085,2001,"out","commercial","long-debt-comm-int-out",8493791519
"TR","Turkey",84740,2001,"out","commercial","long-debt-comm-amt-out",24782951747
"TR","Turkey",54362,2001,"out","official","oda-interest-payments-out",112512604.2
"TR","Turkey",68376,2001,"in","official","long-debt-net-official-in",627753655
"TR","Turkey",66039,2001,"out","official","ssc-out",122273963.9
"TR","Turkey",73056,2001,"out","official","long-debt-off-int-out",470584707.2
"TR","Turkey",77728,2001,"out","commercial","fdi-out",946904186.3
"TR","Turkey",98794,2001,"out","private","remittances-out",
"TR","Turkey",61368,2001,"out","official","oofs-interest-payments-out",528243722.2
"TR","Turkey",89431,2001,"in","commercial","short-debt-net-flow-in",0
"TR","Turkey",94119,2001,"in","commercial","net-portfolio-equity-in",0
"TR","Turkey",75397,2001,"in","commercial","fdi-in",6386363848
"TR","Turkey",56702,2001,"out","official","oda-capital-payments-out",400956188
"TR","Turkey",91775,2001,"out","commercial","short-debt-interest-out",1121081210
"TR","Turkey",68522,2002,"in","official","long-debt-net-official-in",710829925.5
"TR","Turkey",82546,2002,"in","commercial","long-debt-disbursement-in",37666892490
"TR","Turkey",56849,2002,"out","official","oda-capital-payments-out",500579276.4
"TR","Turkey",52169,2002,"in","official","oda-in",884687980.5
"TR","Turkey",63854,2002,"out","official","oofs-capital-payments-out",1119455001
"TR","Turkey",70863,2002,"out","official","long-debt-off-amt-out",741326430.4
"TR","Turkey",96605,2002,"in","private","remittances-in",3309645315
"TR","Turkey",54508,2002,"out","official","oda-interest-payments-out",119201751.2
"TR","Turkey",89577,2002,"in","commercial","short-debt-net-flow-in",134774216.4
"TR","Turkey",80201,2002,"out","commercial","fdi-in-profits-out",684107098.6
"TR","Turkey",87232,2002,"out","commercial","long-debt-comm-int-out",6528862248
"TR","Turkey",59191,2002,"in","official","oofs-in",2338639059
"TR","Turkey",73202,2002,"out","official","long-debt-off-int-out",215498854.1
"TR","Turkey",77875,2002,"out","commercial","fdi-out",243958391.8
"TR","Turkey",75543,2002,"in","commercial","fdi-in",1845894964
"TR","Turkey",84887,2002,"out","commercial","long-debt-comm-amt-out",24235565336
"TR","Turkey",98940,2002,"out","private","remittances-out",
"TR","Turkey",66185,2002,"out","official","ssc-out",124672676.6
"TR","Turkey",94265,2002,"in","commercial","net-portfolio-equity-in",0
"TR","Turkey",61514,2002,"out","official","oofs-interest-payments-out",480328083.4
"TR","Turkey",91921,2002,"out","commercial","short-debt-interest-out",767701232.8
"TR","Turkey",71009,2003,"out","official","long-debt-off-amt-out",1376439669
"TR","Turkey",68668,2003,"in","official","long-debt-net-official-in",213618754.4
"TR","Turkey",78020,2003,"out","commercial","fdi-out",661021551.8
"TR","Turkey",89725,2003,"in","commercial","short-debt-net-flow-in",9073897927
"TR","Turkey",59338,2003,"in","official","oofs-in",1481155601
"TR","Turkey",64000,2003,"out","official","oofs-capital-payments-out",1063731771
"TR","Turkey",54655,2003,"out","official","oda-interest-payments-out",88304208
"TR","Turkey",82693,2003,"in","commercial","long-debt-disbursement-in",50044123877
"TR","Turkey",92067,2003,"out","commercial","short-debt-interest-out",1239415410
"TR","Turkey",85033,2003,"out","commercial","long-debt-comm-amt-out",24362647495
"TR","Turkey",96751,2003,"in","private","remittances-in",1003926482
"TR","Turkey",75689,2003,"in","commercial","fdi-in",2343872252
"TR","Turkey",73348,2003,"out","official","long-debt-off-int-out",183393543.9
"TR","Turkey",80348,2003,"out","commercial","fdi-in-profits-out",885493453.8
"TR","Turkey",56995,2003,"out","official","oda-capital-payments-out",408674527.5
"TR","Turkey",61661,2003,"out","official","oofs-interest-payments-out",354259054.6
"TR","Turkey",99084,2003,"out","private","remittances-out",
"TR","Turkey",52315,2003,"in","official","oda-in",602602793.7
"TR","Turkey",94412,2003,"in","commercial","net-portfolio-equity-in",1246301051
"TR","Turkey",66331,2003,"out","official","ssc-out",91703314.96
"TR","Turkey",87380,2003,"out","commercial","long-debt-comm-int-out",6351074413
"TR","Turkey",82839,2004,"in","commercial","long-debt-disbursement-in",36802061844
"TR","Turkey",71155,2004,"out","official","long-debt-off-amt-out",413039218.6
"TR","Turkey",54801,2004,"out","official","oda-interest-payments-out",86877950.54
"TR","Turkey",89871,2004,"in","commercial","short-debt-net-flow-in",9134368977
"TR","Turkey",64146,2004,"out","official","oofs-capital-payments-out",1101018033
"TR","Turkey",52461,2004,"in","official","oda-in",727447510.7
"TR","Turkey",99230,2004,"out","private","remittances-out",
"TR","Turkey",66477,2004,"out","official","ssc-out",395537415.2
"TR","Turkey",57142,2004,"out","official","oda-capital-payments-out",426456923.7
"TR","Turkey",59483,2004,"in","official","oofs-in",3092283372
"TR","Turkey",78165,2004,"out","commercial","fdi-out",907850127.7
"TR","Turkey",85180,2004,"out","commercial","long-debt-comm-amt-out",22016467819
"TR","Turkey",73494,2004,"out","official","long-debt-off-int-out",83841123.2
"TR","Turkey",96898,2004,"in","private","remittances-in",935783977.8
"TR","Turkey",68815,2004,"in","official","long-debt-net-official-in",31231208.3
"TR","Turkey",80496,2004,"out","commercial","fdi-in-profits-out",1213958568
"TR","Turkey",75835,2004,"in","commercial","fdi-in",3241490520
"TR","Turkey",92214,2004,"out","commercial","short-debt-interest-out",1174222666
"TR","Turkey",94558,2004,"in","commercial","net-portfolio-equity-in",1660900169
"TR","Turkey",87526,2004,"out","commercial","long-debt-comm-int-out",5676534280
"TR","Turkey",61808,2004,"out","official","oofs-interest-payments-out",351416027.7
"TR","Turkey",61954,2005,"out","official","oofs-interest-payments-out",479583807
"TR","Turkey",82985,2005,"in","commercial","long-debt-disbursement-in",41271609080
"TR","Turkey",90017,2005,"in","commercial","short-debt-net-flow-in",8257639839
"TR","Turkey",64292,2005,"out","official","oofs-capital-payments-out",1621857268
"TR","Turkey",52607,2005,"in","official","oda-in",812870461.9
"TR","Turkey",71301,2005,"out","official","long-debt-off-amt-out",107683519.1
"TR","Turkey",85327,2005,"out","commercial","long-debt-comm-amt-out",23576194263
"TR","Turkey",66623,2005,"out","official","ssc-out",613371615.5
"TR","Turkey",87673,2005,"out","commercial","long-debt-comm-int-out",6115987373
"TR","Turkey",54947,2005,"out","official","oda-interest-payments-out",73559904.3
"TR","Turkey",97044,2005,"in","private","remittances-in",909314281.5
"TR","Turkey",99377,2005,"out","private","remittances-out",110716958.7
"TR","Turkey",78311,2005,"out","commercial","fdi-out",1090767075
"TR","Turkey",75981,2005,"in","commercial","fdi-in",10283350121
"TR","Turkey",92361,2005,"out","commercial","short-debt-interest-out",1396325378
"TR","Turkey",73640,2005,"out","official","long-debt-off-int-out",93026849.11
"TR","Turkey",59629,2005,"in","official","oofs-in",1179532384
"TR","Turkey",80642,2005,"out","commercial","fdi-in-profits-out",1077440034
"TR","Turkey",68961,2005,"in","official","long-debt-net-official-in",109835323.7
"TR","Turkey",57288,2005,"out","official","oda-capital-payments-out",397607955
"TR","Turkey",94705,2005,"in","commercial","net-portfolio-equity-in",5811615177
"TR","Turkey",71448,2006,"out","official","long-debt-off-amt-out",143309896.4
"TR","Turkey",64439,2006,"out","official","oofs-capital-payments-out",1570520617
"TR","Turkey",76127,2006,"in","commercial","fdi-in",20174145906
"TR","Turkey",94851,2006,"in","commercial","net-portfolio-equity-in",1937957340
"TR","Turkey",97191,2006,"in","private","remittances-in",1832014340
"TR","Turkey",78456,2006,"out","commercial","fdi-out",923503136.8
"TR","Turkey",62100,2006,"out","official","oofs-interest-payments-out",533619756.9
"TR","Turkey",66769,2006,"out","official","ssc-out",711520401.2
"TR","Turkey",87819,2006,"out","commercial","long-debt-comm-int-out",7235255288
"TR","Turkey",57435,2006,"out","official","oda-capital-payments-out",405816132.1
"TR","Turkey",90163,2006,"in","commercial","short-debt-net-flow-in",3936881879
"TR","Turkey",80788,2006,"out","commercial","fdi-in-profits-out",1181364402
"TR","Turkey",59775,2006,"in","official","oofs-in",3441107920
"TR","Turkey",69108,2006,"in","official","long-debt-net-official-in",0
"TR","Turkey",83131,2006,"in","commercial","long-debt-disbursement-in",55313666141
"TR","Turkey",85474,2006,"out","commercial","long-debt-comm-amt-out",21827874167
"TR","Turkey",55093,2006,"out","official","oda-interest-payments-out",76054831.38
"TR","Turkey",52753,2006,"in","official","oda-in",960073652.8
"TR","Turkey",92507,2006,"out","commercial","short-debt-interest-out",1499118444
"TR","Turkey",99523,2006,"out","private","remittances-out",123933321.4
"TR","Turkey",73786,2006,"out","official","long-debt-off-int-out",44162239.83
"TR","Turkey",69255,2007,"in","official","long-debt-net-official-in",84290021.99
"TR","Turkey",90309,2007,"in","commercial","short-debt-net-flow-in",250967679.6
"TR","Turkey",87967,2007,"out","commercial","long-debt-comm-int-out",8398014114
"TR","Turkey",64586,2007,"out","official","oofs-capital-payments-out",1536183051
"TR","Turkey",97338,2007,"in","private","remittances-in",1795318281
"TR","Turkey",57581,2007,"out","official","oda-capital-payments-out",387505502.7
"TR","Turkey",59921,2007,"in","official","oofs-in",4541398900
"TR","Turkey",52899,2007,"in","official","oda-in",1092334857
"TR","Turkey",80934,2007,"out","commercial","fdi-in-profits-out",1895534044
"TR","Turkey",83277,2007,"in","commercial","long-debt-disbursement-in",59540597581
"TR","Turkey",78602,2007,"out","commercial","fdi-out",1803883731
"TR","Turkey",99669,2007,"out","private","remittances-out",106211577.7
"TR","Turkey",76273,2007,"in","commercial","fdi-in",18884247205
"TR","Turkey",85620,2007,"out","commercial","long-debt-comm-amt-out",25734829725
"TR","Turkey",66915,2007,"out","official","ssc-out",513471261.6
"TR","Turkey",55239,2007,"out","official","oda-interest-payments-out",65679779.58
"TR","Turkey",71594,2007,"out","official","long-debt-off-amt-out",152769080.2
"TR","Turkey",94998,2007,"in","commercial","net-portfolio-equity-in",4400928114
"TR","Turkey",73932,2007,"out","official","long-debt-off-int-out",89980906.84
"TR","Turkey",62246,2007,"out","official","oofs-interest-payments-out",637710636.1
"TR","Turkey",92653,2007,"out","commercial","short-debt-interest-out",1293537100
"TR","Turkey",88113,2008,"out","commercial","long-debt-comm-int-out",8283016668
"TR","Turkey",83424,2008,"in","commercial","long-debt-disbursement-in",46760329460
"TR","Turkey",67061,2008,"out","official","ssc-out",597952552.7
"TR","Turkey",97484,2008,"in","private","remittances-in",1860528896
"TR","Turkey",95145,2008,"in","commercial","net-portfolio-equity-in",546182324.4
"TR","Turkey",90457,2008,"in","commercial","short-debt-net-flow-in",7150416080
"TR","Turkey",64732,2008,"out","official","oofs-capital-payments-out",1352872612
"TR","Turkey",69401,2008,"in","official","long-debt-net-official-in",573945321.2
