"id-to","entity-to-name","year","destination-institution-type","creditor-type","creditor-institution","financing-type","value"
"KN","Saint Kitts and Nevis",2006,"ppg","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2006,"ppg","private","private","other-private",
"KN","Saint Kitts and Nevis",2007,"png","private","private","bonds",
"KN","Saint Kitts and Nevis",2007,"png","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2007,"ppg","private","private","bonds",
"KN","Saint Kitts and Nevis",2007,"ppg","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2007,"ppg","private","private","other-private",
"KN","Saint Kitts and Nevis",2008,"png","private","private","bonds",
"KN","Saint Kitts and Nevis",2008,"png","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2008,"ppg","private","private","bonds",
"KN","Saint Kitts and Nevis",2008,"ppg","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2008,"ppg","private","private","other-private",
"KN","Saint Kitts and Nevis",2009,"png","private","private","bonds",
"KN","Saint Kitts and Nevis",2009,"png","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2009,"ppg","private","private","bonds",
"KN","Saint Kitts and Nevis",2009,"ppg","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2009,"ppg","private","private","other-private",
"KN","Saint Kitts and Nevis",2010,"png","private","private","bonds",
"KN","Saint Kitts and Nevis",2010,"png","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2010,"ppg","private","private","bonds",
"KN","Saint Kitts and Nevis",2010,"ppg","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2010,"ppg","private","private","other-private",
"KN","Saint Kitts and Nevis",2011,"png","private","private","bonds",
"KN","Saint Kitts and Nevis",2011,"png","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2011,"ppg","private","private","bonds",
"KN","Saint Kitts and Nevis",2011,"ppg","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2011,"ppg","private","private","other-private",
"KN","Saint Kitts and Nevis",2012,"png","private","private","bonds",
"KN","Saint Kitts and Nevis",2012,"png","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2012,"ppg","private","private","bonds",
"KN","Saint Kitts and Nevis",2012,"ppg","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2012,"ppg","private","private","other-private",
"KN","Saint Kitts and Nevis",2013,"png","private","private","bonds",
"KN","Saint Kitts and Nevis",2013,"png","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2013,"ppg","private","private","bonds",
"KN","Saint Kitts and Nevis",2013,"ppg","private","private","commercial-banking",
"KN","Saint Kitts and Nevis",2013,"ppg","private","private","other-private",
"LC","Saint Lucia",2000,"png","private","private","bonds",0
"LC","Saint Lucia",2000,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2000,"ppg","private","private","bonds",32224216.85
"LC","Saint Lucia",2000,"ppg","private","private","commercial-banking",11505517
"LC","Saint Lucia",2000,"ppg","private","private","other-private",0
"LC","Saint Lucia",2001,"png","private","private","bonds",0
"LC","Saint Lucia",2001,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2001,"ppg","private","private","bonds",10372990.24
"LC","Saint Lucia",2001,"ppg","private","private","commercial-banking",8402584.235
"LC","Saint Lucia",2001,"ppg","private","private","other-private",0
"LC","Saint Lucia",2002,"png","private","private","bonds",0
"LC","Saint Lucia",2002,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2002,"ppg","private","private","bonds",41661494.98
"LC","Saint Lucia",2002,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2002,"ppg","private","private","other-private",0
"LC","Saint Lucia",2003,"png","private","private","bonds",0
"LC","Saint Lucia",2003,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2003,"ppg","private","private","bonds",20116734.6
"LC","Saint Lucia",2003,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2003,"ppg","private","private","other-private",0
"LC","Saint Lucia",2004,"png","private","private","bonds",0
"LC","Saint Lucia",2004,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2004,"ppg","private","private","bonds",0
"LC","Saint Lucia",2004,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2004,"ppg","private","private","other-private",0
"LC","Saint Lucia",2005,"png","private","private","bonds",0
"LC","Saint Lucia",2005,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2005,"ppg","private","private","bonds",0
"LC","Saint Lucia",2005,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2005,"ppg","private","private","other-private",0
"LC","Saint Lucia",2006,"png","private","private","bonds",0
"LC","Saint Lucia",2006,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2006,"ppg","private","private","bonds",5209242.15
"LC","Saint Lucia",2006,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2006,"ppg","private","private","other-private",0
"LC","Saint Lucia",2007,"png","private","private","bonds",0
"LC","Saint Lucia",2007,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2007,"ppg","private","private","bonds",0
"LC","Saint Lucia",2007,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2007,"ppg","private","private","other-private",0
"LC","Saint Lucia",2008,"png","private","private","bonds",0
"LC","Saint Lucia",2008,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2008,"ppg","private","private","bonds",0
"LC","Saint Lucia",2008,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2008,"ppg","private","private","other-private",0
"LC","Saint Lucia",2009,"png","private","private","bonds",0
"LC","Saint Lucia",2009,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2009,"ppg","private","private","bonds",3772242.149
"LC","Saint Lucia",2009,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2009,"ppg","private","private","other-private",0
"LC","Saint Lucia",2010,"png","private","private","bonds",0
"LC","Saint Lucia",2010,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2010,"ppg","private","private","bonds",0
"LC","Saint Lucia",2010,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2010,"ppg","private","private","other-private",0
"LC","Saint Lucia",2011,"png","private","private","bonds",0
"LC","Saint Lucia",2011,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2011,"ppg","private","private","bonds",0
"LC","Saint Lucia",2011,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2011,"ppg","private","private","other-private",0
"LC","Saint Lucia",2012,"png","private","private","bonds",0
"LC","Saint Lucia",2012,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2012,"ppg","private","private","bonds",0
"LC","Saint Lucia",2012,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2012,"ppg","private","private","other-private",0
"LC","Saint Lucia",2013,"png","private","private","bonds",0
"LC","Saint Lucia",2013,"png","private","private","commercial-banking",0
"LC","Saint Lucia",2013,"ppg","private","private","bonds",0
"LC","Saint Lucia",2013,"ppg","private","private","commercial-banking",0
"LC","Saint Lucia",2013,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2000,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2000,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2000,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2000,"ppg","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2000,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2001,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2001,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2001,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2001,"ppg","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2001,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2002,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2002,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2002,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2002,"ppg","private","private","commercial-banking",1323415.294
"VC","Saint Vincent & the Grenadines",2002,"ppg","private","private","other-private",9190383.984
"VC","Saint Vincent & the Grenadines",2003,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2003,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2003,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2003,"ppg","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2003,"ppg","private","private","other-private",28017426.98
"VC","Saint Vincent & the Grenadines",2004,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2004,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2004,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2004,"ppg","private","private","commercial-banking",36309937.8
"VC","Saint Vincent & the Grenadines",2004,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2005,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2005,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2005,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2005,"ppg","private","private","commercial-banking",35659354.17
"VC","Saint Vincent & the Grenadines",2005,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2006,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2006,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2006,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2006,"ppg","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2006,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2007,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2007,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2007,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2007,"ppg","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2007,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2008,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2008,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2008,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2008,"ppg","private","private","commercial-banking",16388088.69
"VC","Saint Vincent & the Grenadines",2008,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2009,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2009,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2009,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2009,"ppg","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2009,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2010,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2010,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2010,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2010,"ppg","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2010,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2011,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2011,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2011,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2011,"ppg","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2011,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2012,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2012,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2012,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2012,"ppg","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2012,"ppg","private","private","other-private",0
"VC","Saint Vincent & the Grenadines",2013,"png","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2013,"png","private","private","commercial-banking",0
"VC","Saint Vincent & the Grenadines",2013,"ppg","private","private","bonds",0
"VC","Saint Vincent & the Grenadines",2013,"ppg","private","private","commercial-banking",956130.6436
"VC","Saint Vincent & the Grenadines",2013,"ppg","private","private","other-private",0
"WS","Samoa",2000,"png","private","private","bonds",0
"WS","Samoa",2000,"png","private","private","commercial-banking",0
"WS","Samoa",2000,"ppg","private","private","bonds",0
"WS","Samoa",2000,"ppg","private","private","commercial-banking",0
"WS","Samoa",2000,"ppg","private","private","other-private",0
"WS","Samoa",2001,"png","private","private","bonds",0
"WS","Samoa",2001,"png","private","private","commercial-banking",0
"WS","Samoa",2001,"ppg","private","private","bonds",0
"WS","Samoa",2001,"ppg","private","private","commercial-banking",0
"WS","Samoa",2001,"ppg","private","private","other-private",0
"WS","Samoa",2002,"png","private","private","bonds",0
"WS","Samoa",2002,"png","private","private","commercial-banking",0
"WS","Samoa",2002,"ppg","private","private","bonds",0
"WS","Samoa",2002,"ppg","private","private","commercial-banking",0
"WS","Samoa",2002,"ppg","private","private","other-private",0
"WS","Samoa",2003,"png","private","private","bonds",0
"WS","Samoa",2003,"png","private","private","commercial-banking",0
"WS","Samoa",2003,"ppg","private","private","bonds",0
"WS","Samoa",2003,"ppg","private","private","commercial-banking",0
"WS","Samoa",2003,"ppg","private","private","other-private",0
"WS","Samoa",2004,"png","private","private","bonds",0
"WS","Samoa",2004,"png","private","private","commercial-banking",0
"WS","Samoa",2004,"ppg","private","private","bonds",0
"WS","Samoa",2004,"ppg","private","private","commercial-banking",0
"WS","Samoa",2004,"ppg","private","private","other-private",0
"WS","Samoa",2005,"png","private","private","bonds",0
"WS","Samoa",2005,"png","private","private","commercial-banking",0
"WS","Samoa",2005,"ppg","private","private","bonds",0
"WS","Samoa",2005,"ppg","private","private","commercial-banking",0
"WS","Samoa",2005,"ppg","private","private","other-private",0
"WS","Samoa",2006,"png","private","private","bonds",0
"WS","Samoa",2006,"png","private","private","commercial-banking",0
"WS","Samoa",2006,"ppg","private","private","bonds",0
"WS","Samoa",2006,"ppg","private","private","commercial-banking",0
"WS","Samoa",2006,"ppg","private","private","other-private",0
"WS","Samoa",2007,"png","private","private","bonds",0
"WS","Samoa",2007,"png","private","private","commercial-banking",0
"WS","Samoa",2007,"ppg","private","private","bonds",0
"WS","Samoa",2007,"ppg","private","private","commercial-banking",0
"WS","Samoa",2007,"ppg","private","private","other-private",0
"WS","Samoa",2008,"png","private","private","bonds",0
"WS","Samoa",2008,"png","private","private","commercial-banking",0
"WS","Samoa",2008,"ppg","private","private","bonds",0
"WS","Samoa",2008,"ppg","private","private","commercial-banking",0
"WS","Samoa",2008,"ppg","private","private","other-private",0
"WS","Samoa",2009,"png","private","private","bonds",0
"WS","Samoa",2009,"png","private","private","commercial-banking",0
"WS","Samoa",2009,"ppg","private","private","bonds",0
"WS","Samoa",2009,"ppg","private","private","commercial-banking",0
"WS","Samoa",2009,"ppg","private","private","other-private",0
"WS","Samoa",2010,"png","private","private","bonds",0
"WS","Samoa",2010,"png","private","private","commercial-banking",0
"WS","Samoa",2010,"ppg","private","private","bonds",0
"WS","Samoa",2010,"ppg","private","private","commercial-banking",0
"WS","Samoa",2010,"ppg","private","private","other-private",0
"WS","Samoa",2011,"png","private","private","bonds",0
"WS","Samoa",2011,"png","private","private","commercial-banking",0
"WS","Samoa",2011,"ppg","private","private","bonds",0
"WS","Samoa",2011,"ppg","private","private","commercial-banking",0
"WS","Samoa",2011,"ppg","private","private","other-private",0
"WS","Samoa",2012,"png","private","private","bonds",0
"WS","Samoa",2012,"png","private","private","commercial-banking",0
"WS","Samoa",2012,"ppg","private","private","bonds",0
"WS","Samoa",2012,"ppg","private","private","commercial-banking",0
"WS","Samoa",2012,"ppg","private","private","other-private",0
"WS","Samoa",2013,"png","private","private","bonds",0
"WS","Samoa",2013,"png","private","private","commercial-banking",0
"WS","Samoa",2013,"ppg","private","private","bonds",0
"WS","Samoa",2013,"ppg","private","private","commercial-banking",0
"WS","Samoa",2013,"ppg","private","private","other-private",0
"SM","San Marino",2000,"png","private","private","bonds",
"SM","San Marino",2000,"png","private","private","commercial-banking",
"SM","San Marino",2000,"ppg","private","private","bonds",
"SM","San Marino",2000,"ppg","private","private","commercial-banking",
"SM","San Marino",2000,"ppg","private","private","other-private",
"SM","San Marino",2001,"png","private","private","bonds",
"SM","San Marino",2001,"png","private","private","commercial-banking",
"SM","San Marino",2001,"ppg","private","private","bonds",
"SM","San Marino",2001,"ppg","private","private","commercial-banking",
"SM","San Marino",2001,"ppg","private","private","other-private",
"SM","San Marino",2002,"png","private","private","bonds",
"SM","San Marino",2002,"png","private","private","commercial-banking",
"SM","San Marino",2002,"ppg","private","private","bonds",
"SM","San Marino",2002,"ppg","private","private","commercial-banking",
"SM","San Marino",2002,"ppg","private","private","other-private",
"SM","San Marino",2003,"png","private","private","bonds",
"SM","San Marino",2003,"png","private","private","commercial-banking",
"SM","San Marino",2003,"ppg","private","private","bonds",
"SM","San Marino",2003,"ppg","private","private","commercial-banking",
"SM","San Marino",2003,"ppg","private","private","other-private",
"SM","San Marino",2004,"png","private","private","bonds",
"SM","San Marino",2004,"png","private","private","commercial-banking",
"SM","San Marino",2004,"ppg","private","private","bonds",
"SM","San Marino",2004,"ppg","private","private","commercial-banking",
"SM","San Marino",2004,"ppg","private","private","other-private",
"SM","San Marino",2005,"png","private","private","bonds",
"SM","San Marino",2005,"png","private","private","commercial-banking",
"SM","San Marino",2005,"ppg","private","private","bonds",
"SM","San Marino",2005,"ppg","private","private","commercial-banking",
"SM","San Marino",2005,"ppg","private","private","other-private",
"SM","San Marino",2006,"png","private","private","bonds",
"SM","San Marino",2006,"png","private","private","commercial-banking",
"SM","San Marino",2006,"ppg","private","private","bonds",
"SM","San Marino",2006,"ppg","private","private","commercial-banking",
"SM","San Marino",2006,"ppg","private","private","other-private",
"SM","San Marino",2007,"png","private","private","bonds",
"SM","San Marino",2007,"png","private","private","commercial-banking",
"SM","San Marino",2007,"ppg","private","private","bonds",
"SM","San Marino",2007,"ppg","private","private","commercial-banking",
"SM","San Marino",2007,"ppg","private","private","other-private",
"SM","San Marino",2008,"png","private","private","bonds",
"SM","San Marino",2008,"png","private","private","commercial-banking",
"SM","San Marino",2008,"ppg","private","private","bonds",
"SM","San Marino",2008,"ppg","private","private","commercial-banking",
"SM","San Marino",2008,"ppg","private","private","other-private",
"SM","San Marino",2009,"png","private","private","bonds",
"SM","San Marino",2009,"png","private","private","commercial-banking",
"SM","San Marino",2009,"ppg","private","private","bonds",
"SM","San Marino",2009,"ppg","private","private","commercial-banking",
"SM","San Marino",2009,"ppg","private","private","other-private",
"SM","San Marino",2010,"png","private","private","bonds",
"SM","San Marino",2010,"png","private","private","commercial-banking",
"SM","San Marino",2010,"ppg","private","private","bonds",
"SM","San Marino",2010,"ppg","private","private","commercial-banking",
"SM","San Marino",2010,"ppg","private","private","other-private",
"SM","San Marino",2011,"png","private","private","bonds",
"SM","San Marino",2011,"png","private","private","commercial-banking",
"SM","San Marino",2011,"ppg","private","private","bonds",
"SM","San Marino",2011,"ppg","private","private","commercial-banking",
"SM","San Marino",2011,"ppg","private","private","other-private",
"SM","San Marino",2012,"png","private","private","bonds",
"SM","San Marino",2012,"png","private","private","commercial-banking",
"SM","San Marino",2012,"ppg","private","private","bonds",
"SM","San Marino",2012,"ppg","private","private","commercial-banking",
"SM","San Marino",2012,"ppg","private","private","other-private",
"SM","San Marino",2013,"png","private","private","bonds",
"SM","San Marino",2013,"png","private","private","commercial-banking",
"SM","San Marino",2013,"ppg","private","private","bonds",
"SM","San Marino",2013,"ppg","private","private","commercial-banking",
"SM","San Marino",2013,"ppg","private","private","other-private",
"ST","Sao Tome & Principe",2000,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2000,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2000,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2000,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2000,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2001,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2001,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2001,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2001,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2001,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2002,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2002,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2002,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2002,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2002,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2003,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2003,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2003,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2003,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2003,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2004,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2004,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2004,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2004,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2004,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2005,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2005,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2005,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2005,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2005,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2006,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2006,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2006,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2006,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2006,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2007,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2007,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2007,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2007,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2007,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2008,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2008,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2008,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2008,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2008,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2009,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2009,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2009,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2009,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2009,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2010,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2010,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2010,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2010,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2010,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2011,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2011,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2011,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2011,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2011,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2012,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2012,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2012,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2012,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2012,"ppg","private","private","other-private",0
"ST","Sao Tome & Principe",2013,"png","private","private","bonds",0
"ST","Sao Tome & Principe",2013,"png","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2013,"ppg","private","private","bonds",0
"ST","Sao Tome & Principe",2013,"ppg","private","private","commercial-banking",0
"ST","Sao Tome & Principe",2013,"ppg","private","private","other-private",0
"SA","Saudi Arabia",2000,"png","private","private","bonds",
"SA","Saudi Arabia",2000,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2000,"ppg","private","private","bonds",
"SA","Saudi Arabia",2000,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2000,"ppg","private","private","other-private",
"SA","Saudi Arabia",2001,"png","private","private","bonds",
"SA","Saudi Arabia",2001,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2001,"ppg","private","private","bonds",
"SA","Saudi Arabia",2001,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2001,"ppg","private","private","other-private",
"SA","Saudi Arabia",2002,"png","private","private","bonds",
"SA","Saudi Arabia",2002,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2002,"ppg","private","private","bonds",
"SA","Saudi Arabia",2002,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2002,"ppg","private","private","other-private",
"SA","Saudi Arabia",2003,"png","private","private","bonds",
"SA","Saudi Arabia",2003,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2003,"ppg","private","private","bonds",
"SA","Saudi Arabia",2003,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2003,"ppg","private","private","other-private",
"SA","Saudi Arabia",2004,"png","private","private","bonds",
"SA","Saudi Arabia",2004,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2004,"ppg","private","private","bonds",
"SA","Saudi Arabia",2004,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2004,"ppg","private","private","other-private",
"SA","Saudi Arabia",2005,"png","private","private","bonds",
"SA","Saudi Arabia",2005,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2005,"ppg","private","private","bonds",
"SA","Saudi Arabia",2005,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2005,"ppg","private","private","other-private",
"SA","Saudi Arabia",2006,"png","private","private","bonds",
"SA","Saudi Arabia",2006,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2006,"ppg","private","private","bonds",
"SA","Saudi Arabia",2006,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2006,"ppg","private","private","other-private",
"SA","Saudi Arabia",2007,"png","private","private","bonds",
"SA","Saudi Arabia",2007,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2007,"ppg","private","private","bonds",
"SA","Saudi Arabia",2007,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2007,"ppg","private","private","other-private",
"SA","Saudi Arabia",2008,"png","private","private","bonds",
"SA","Saudi Arabia",2008,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2008,"ppg","private","private","bonds",
"SA","Saudi Arabia",2008,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2008,"ppg","private","private","other-private",
"SA","Saudi Arabia",2009,"png","private","private","bonds",
"SA","Saudi Arabia",2009,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2009,"ppg","private","private","bonds",
"SA","Saudi Arabia",2009,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2009,"ppg","private","private","other-private",
"SA","Saudi Arabia",2010,"png","private","private","bonds",
"SA","Saudi Arabia",2010,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2010,"ppg","private","private","bonds",
"SA","Saudi Arabia",2010,"ppg","private","private","commercial-banking",
"SA","Saudi Arabia",2010,"ppg","private","private","other-private",
"SA","Saudi Arabia",2011,"png","private","private","bonds",
"SA","Saudi Arabia",2011,"png","private","private","commercial-banking",
"SA","Saudi Arabia",2011,"ppg","private","private","bonds",
