ISO,FIPS,DHSCC,SVYTYPE,SVYYEAR,CNTRYNAMEE,CNTRYNAMEF,CNTRYNAMES,DHSREGEN,DHSREGFR,DHSREGSP,SVYID,REG_ID,Svy_Map,MULTLEVEL,LEVELRNK,REGVAR,REGCODE,REGNAME,OTHREGVAR,OTHREGCO,OTHREGNA,LEVELCO,LEVELNA,REPALLIND,REGNOTES,SVYNOTES,uniqueid,p20,poor.pop,pop.2001
KE,KE,KE,DHS,2008.00000000000,Kenya,,,Nyanza,,,300.00000000000,KEDHS2008416005,yes,no,1.00000000000,hv024,5.00000000000,nyanza,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,8 regions as the 8 admin1 areas,571,0.535414657345680,0,0
KE,KE,KE,DHS,2008.00000000000,Kenya,,,Rift Valley,,,300.00000000000,KEDHS2008416006,yes,no,1.00000000000,hv024,6.00000000000,rift valley,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,8 regions as the 8 admin1 areas,572,0.426302145075156,0,0
KE,KE,KE,DHS,2008.00000000000,Kenya,,,Western,,,300.00000000000,KEDHS2008416007,yes,no,1.00000000000,hv024,7.00000000000,western,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,8 regions as the 8 admin1 areas,573,0.612188728055443,0,0
KE,KE,KE,DHS,2008.00000000000,Kenya,,,North-Eastern,,,300.00000000000,KEDHS2008416008,yes,no,1.00000000000,hv024,8.00000000000,northeastern,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,8 regions as the 8 admin1 areas,574,0.801183842141104,0,0
BO,BL,BO,DHS,2008.00000000000,Bolivia,,,Chuquisaca,,,319.00000000000,BODHS2008390006,yes,yes,1.00000000000,hv024,1.00000000000,chuquisaca,NULL,9999.00000000000,NULL,Admin1,Departments,yes,,"Survey is representative at two levels: 3 ecological regions as groups of admin1 areas, and 9 regions as the 9 admin1 areas. Beni and Pando are separate regions",575,0.158288898169107,0,0
BO,BL,BO,DHS,2008.00000000000,Bolivia,,,La Paz,,,319.00000000000,BODHS2008390002,yes,yes,1.00000000000,hv024,2.00000000000,la paz,NULL,9999.00000000000,NULL,Admin1,Departments,yes,,"Survey is representative at two levels: 3 ecological regions as groups of admin1 areas, and 9 regions as the 9 admin1 areas. Beni and Pando are separate regions",576,0.082148019263517,0,0
BO,BL,BO,DHS,2008.00000000000,Bolivia,,,Cochabamba,,,319.00000000000,BODHS2008390007,yes,yes,1.00000000000,hv024,3.00000000000,cochabamba,NULL,9999.00000000000,NULL,Admin1,Departments,yes,,"Survey is representative at two levels: 3 ecological regions as groups of admin1 areas, and 9 regions as the 9 admin1 areas. Beni and Pando are separate regions",577,0.123127879887705,0,0
BO,BL,BO,DHS,2008.00000000000,Bolivia,,,Oruro,,,319.00000000000,BODHS2008390003,yes,yes,1.00000000000,hv024,4.00000000000,oruro,NULL,9999.00000000000,NULL,Admin1,Departments,yes,,"Survey is representative at two levels: 3 ecological regions as groups of admin1 areas, and 9 regions as the 9 admin1 areas. Beni and Pando are separate regions",578,0.132429694013122,0,0
BO,BL,BO,DHS,2008.00000000000,Bolivia,,,Potosi,,,319.00000000000,BODHS2008390004,yes,yes,1.00000000000,hv024,5.00000000000,potosi,NULL,9999.00000000000,NULL,Admin1,Departments,yes,,"Survey is representative at two levels: 3 ecological regions as groups of admin1 areas, and 9 regions as the 9 admin1 areas. Beni and Pando are separate regions",579,0.246760307258993,0,0
BO,BL,BO,DHS,2008.00000000000,Bolivia,,,Tarija,,,319.00000000000,BODHS2008390008,yes,yes,1.00000000000,hv024,6.00000000000,tarija,NULL,9999.00000000000,NULL,Admin1,Departments,yes,,"Survey is representative at two levels: 3 ecological regions as groups of admin1 areas, and 9 regions as the 9 admin1 areas. Beni and Pando are separate regions",580,0.058592921585156,0,0
BO,BL,BO,DHS,2008.00000000000,Bolivia,,,Santa Cruz,,,319.00000000000,BODHS2008390010,yes,yes,1.00000000000,hv024,7.00000000000,santa cruz,NULL,9999.00000000000,NULL,Admin1,Departments,yes,,"Survey is representative at two levels: 3 ecological regions as groups of admin1 areas, and 9 regions as the 9 admin1 areas. Beni and Pando are separate regions",581,0.039051364087132,0,0
BO,BL,BO,DHS,2008.00000000000,Bolivia,,,Beni,,,319.00000000000,BODHS2008390012,yes,yes,1.00000000000,hv024,8.00000000000,beni,NULL,9999.00000000000,NULL,Admin1,Departments,yes,Beni and Pando are separate regions,"Survey is representative at two levels: 3 ecological regions as groups of admin1 areas, and 9 regions as the 9 admin1 areas. Beni and Pando are separate regions",582,0.103992060392739,0,0
BO,BL,BO,DHS,2008.00000000000,Bolivia,,,Pando,,,319.00000000000,BODHS2008390013,yes,yes,1.00000000000,hv024,9.00000000000,pando,NULL,9999.00000000000,NULL,Admin1,Departments,yes,Beni and Pando are separate regions,"Survey is representative at two levels: 3 ecological regions as groups of admin1 areas, and 9 regions as the 9 admin1 areas. Beni and Pando are separate regions",583,0.095933532252996,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Boucle du Mouhoun,Boucle du Mouhoun,,329.00000000000,BFDHS2010374012,yes,no,1.00000000000,hv024,1.00000000000,boucle de mouhoun,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",584,0.751199878407111,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Cascades,Cascades,,329.00000000000,BFDHS2010374021,yes,no,1.00000000000,hv024,2.00000000000,cascades,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",585,0.509300887233476,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Centre,Centre,,329.00000000000,BFDHS2010374010,yes,no,1.00000000000,hv024,3.00000000000,centre,NULL,9999.00000000000,NULL,Admin1,Regions,yes,Centre region includes Ouagadougou,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",586,0.120925101875133,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Centre-Est,Centre-Est,,329.00000000000,BFDHS2010374016,yes,no,1.00000000000,hv024,4.00000000000,centre-est,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",587,0.707492059348674,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Centre-Nord,Centre-Nord,,329.00000000000,BFDHS2010374017,yes,no,1.00000000000,hv024,5.00000000000,centre-nord,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",588,0.799081329534653,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Centre-Ouest,Centre-Ouest,,329.00000000000,BFDHS2010374018,yes,no,1.00000000000,hv024,6.00000000000,centre-ouest,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",589,0.713968511926352,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Centre-Sud,Centre-Sud,,329.00000000000,BFDHS2010374014,yes,no,1.00000000000,hv024,7.00000000000,centre-sud,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",590,0.760569904655659,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Est,Est,,329.00000000000,BFDHS2010374019,yes,no,1.00000000000,hv024,8.00000000000,est,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",591,0.889186805296861,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Hauts-Bassins,Hauts-Bassins,,329.00000000000,BFDHS2010374022,yes,no,1.00000000000,hv024,9.00000000000,hauts bassins,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",592,0.443829472993705,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Nord,Nord,,329.00000000000,BFDHS2010374020,yes,no,1.00000000000,hv024,10.00000000000,nord,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",593,0.718371974204597,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Plateau Central,Plateau Central,,329.00000000000,BFDHS2010374015,yes,no,1.00000000000,hv024,11.00000000000,plateau central,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",594,0.684589592380268,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Sahel,Sahel,,329.00000000000,BFDHS2010374023,yes,no,1.00000000000,hv024,12.00000000000,sahel,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",595,0.942178742500392,0,0
BF,UV,BF,DHS,2010.00000000000,Burkina Faso,,,Sud-Ouest,Sud-Ouest,,329.00000000000,BFDHS2010374024,yes,no,1.00000000000,hv024,13.00000000000,sud-ouest,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"13 regions as the 13 admin1 areas.  The Capital is part of the Centre region, not its own region",596,0.809013835653002,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Amazonas,,Amazonas,334.00000000000,PEDHS2009438028,yes,yes,1.00000000000,hv024,1.00000000000,Amazonas,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",597,0.121129939557278,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Ancash,,Ancash,334.00000000000,PEDHS2009438011,yes,yes,1.00000000000,hv024,2.00000000000,Ancash,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",598,0.049804539537352,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Apurimac,,ApurÃƒÂ­mac,334.00000000000,PEDHS2009438016,yes,yes,1.00000000000,hv024,3.00000000000,Apurimac,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",599,0.234457341529842,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Arequipa,,Arequipa,334.00000000000,PEDHS2009438010,yes,yes,1.00000000000,hv024,4.00000000000,Arequipa,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",600,0.009845615384159,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Ayacucho,,Ayacucho,334.00000000000,PEDHS2009438024,yes,yes,1.00000000000,hv024,5.00000000000,Ayacucho,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",601,0.147069025626562,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Cajamarca,,Cajamarca,334.00000000000,PEDHS2009438029,yes,yes,1.00000000000,hv024,6.00000000000,Cajamarca,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",602,0.112013795633442,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Cusco,,Cusco,334.00000000000,PEDHS2009438017,yes,yes,1.00000000000,hv024,8.00000000000,Cusco,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",603,0.198523482520197,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Huancavelica,,Huancavelica,334.00000000000,PEDHS2009438025,yes,yes,1.00000000000,hv024,9.00000000000,Huancavelica,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",604,0.135794493120675,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Huanuco,,HuÃƒÂ¡nuco,334.00000000000,PEDHS2009438008,yes,yes,1.00000000000,hv024,10.00000000000,Huanuco,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",605,0.146140588156471,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Ica,,Ica,334.00000000000,PEDHS2009438026,yes,yes,1.00000000000,hv024,11.00000000000,Ica,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",606,0.008914026609886,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Junin,,JunÃƒÂ­n,334.00000000000,PEDHS2009438007,yes,yes,1.00000000000,hv024,12.00000000000,Junin,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",607,0.058824417081631,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,La Libertad,,La Libertad,334.00000000000,PEDHS2009438031,yes,yes,1.00000000000,hv024,13.00000000000,La Libertad,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",608,0.089761885467297,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Lambayeque,,Lambayeque,334.00000000000,PEDHS2009438030,yes,yes,1.00000000000,hv024,14.00000000000,Lambayeque,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",609,0.016192295032838,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Lima,,Lima,334.00000000000,PEDHS2009438034,yes,yes,1.00000000000,hv024,9999.00000000000,NULL,NULL,9999.00000000000,NULL,Admin1,Regions,yes,"Includes the region of Callao and the province of Lima, which are listed separately in the recode files","Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",610,0.005062711935193,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Loreto,,Loreto,334.00000000000,PEDHS2009438005,yes,yes,1.00000000000,hv024,16.00000000000,Loreto,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",611,0.286167502642264,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Madre de Dios,,Madre de Dios,334.00000000000,PEDHS2009438018,yes,yes,1.00000000000,hv024,17.00000000000,Madre de Dios,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",612,0.035330041051913,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Moquegua,,Moquegua,334.00000000000,PEDHS2009438020,yes,yes,1.00000000000,hv024,18.00000000000,Moquegua,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",613,0.018100625049436,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Pasco,,Pasco,334.00000000000,PEDHS2009438009,yes,yes,1.00000000000,hv024,19.00000000000,Pasco,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",614,0.054405194871866,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Piura,,Piura,334.00000000000,PEDHS2009438013,yes,yes,1.00000000000,hv024,20.00000000000,Piura,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",615,0.067981128132589,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Puno,,Puno,334.00000000000,PEDHS2009438021,yes,yes,1.00000000000,hv024,21.00000000000,Puno,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",616,0.090358220334772,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,San Martin,,San MartÃƒÂ­n,334.00000000000,PEDHS2009438032,yes,yes,1.00000000000,hv024,22.00000000000,San Martin,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",617,0.110102313681192,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Tacna,,Tacna,334.00000000000,PEDHS2009438022,yes,yes,1.00000000000,hv024,23.00000000000,Tacna,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",618,0.002117695070038,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Tumbes,,Tumbes,334.00000000000,PEDHS2009438014,yes,yes,1.00000000000,hv024,24.00000000000,Tumbes,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",619,0.011862412634827,0,0
PE,PE,PE,DHS,2009.00000000000,Peru,,PerÃƒÂº,Ucayali,,Ucayali,334.00000000000,PEDHS2009438033,yes,yes,1.00000000000,hv024,25.00000000000,Ucayali,NULL,9999.00000000000,NULL,Admin1,Regions,yes,,"Survey is representative at two levels: 24 regions as the 25 admin1 areas, with Lima and Callao combined in one region, and 4 natural regions",620,0.172619515113890,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Sokoto,,,438.00000000000,,yes,yes,2.00000000000,shstate,10.00000000000,sokoto,hv024,3.00000000000,north west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",621,0.935475621365707,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Zamfara,,,438.00000000000,,yes,yes,2.00000000000,shstate,20.00000000000,zamfara,hv024,3.00000000000,north west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",622,0.970359936540477,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Katsina,,,438.00000000000,,yes,yes,2.00000000000,shstate,30.00000000000,katsina,hv024,3.00000000000,north west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",623,0.940999778056951,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Jigawa,,,438.00000000000,,yes,yes,2.00000000000,shstate,40.00000000000,jigawa,hv024,3.00000000000,north west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",624,0.976181803548774,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Yobe,,,438.00000000000,,yes,yes,2.00000000000,shstate,50.00000000000,yobe,hv024,2.00000000000,north east,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",625,0.918383048898219,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Borno,,,438.00000000000,,yes,yes,2.00000000000,shstate,60.00000000000,borno,hv024,2.00000000000,north east,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",626,0.847017323410393,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Adamawa,,,438.00000000000,,yes,yes,2.00000000000,shstate,70.00000000000,adamawa,hv024,2.00000000000,north east,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",627,0.810187842949947,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Gombe,,,438.00000000000,,yes,yes,2.00000000000,shstate,80.00000000000,gombe,hv024,2.00000000000,north east,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",628,0.881003018275098,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Bauchi,,,438.00000000000,,yes,yes,2.00000000000,shstate,90.00000000000,bauchi,hv024,2.00000000000,north east,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",629,0.929115515499685,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Kano,,,438.00000000000,,yes,yes,2.00000000000,shstate,100.00000000000,kano,hv024,3.00000000000,north west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",630,0.799709211563734,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Kaduna,,,438.00000000000,,yes,yes,2.00000000000,shstate,110.00000000000,kaduna,hv024,3.00000000000,north west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",631,0.655870877292295,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Kebbi,,,438.00000000000,,yes,yes,2.00000000000,shstate,120.00000000000,kebbi,hv024,3.00000000000,north west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",632,0.939651089267588,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Niger,,,438.00000000000,,yes,yes,2.00000000000,shstate,130.00000000000,niger,hv024,1.00000000000,north central,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",633,0.827698829286856,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,FCT-Abuja,,,438.00000000000,,yes,yes,2.00000000000,shstate,140.00000000000,fct-abuja,hv024,1.00000000000,north central,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",634,0.266206015678125,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Nasarawa,,,438.00000000000,,yes,yes,2.00000000000,shstate,150.00000000000,nasarawa,hv024,1.00000000000,north central,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",635,0.777454811421390,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Plateau,,,438.00000000000,,yes,yes,2.00000000000,shstate,160.00000000000,plateau,hv024,1.00000000000,north central,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",636,0.768104059121936,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Taraba,,,438.00000000000,,yes,yes,2.00000000000,shstate,170.00000000000,taraba,hv024,2.00000000000,north east,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",637,0.900880084675860,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Benue,,,438.00000000000,,yes,yes,2.00000000000,shstate,180.00000000000,benue,hv024,1.00000000000,north central,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",638,0.896047301939780,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Kogi,,,438.00000000000,,yes,yes,2.00000000000,shstate,190.00000000000,kogi,hv024,1.00000000000,north central,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",639,0.628045455336998,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Kwara,,,438.00000000000,,yes,yes,2.00000000000,shstate,200.00000000000,kwara,hv024,1.00000000000,north central,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",640,0.434040421623943,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Oyo,,,438.00000000000,,yes,yes,2.00000000000,shstate,210.00000000000,oyo,hv024,6.00000000000,south west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",641,0.398142464316712,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Osun,,,438.00000000000,,yes,yes,2.00000000000,shstate,220.00000000000,osun,hv024,6.00000000000,south west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",642,0.394486752824527,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Ekiti,,,438.00000000000,,yes,yes,2.00000000000,shstate,230.00000000000,ekiti,hv024,6.00000000000,south west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",643,0.393631528365329,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Ondo,,,438.00000000000,,yes,yes,2.00000000000,shstate,240.00000000000,ondo,hv024,6.00000000000,south west,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",644,0.498512479370102,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Edo,,,438.00000000000,,yes,yes,2.00000000000,shstate,250.00000000000,edo,hv024,5.00000000000,south south,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",645,0.380171971148484,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Anambra,,,438.00000000000,,yes,yes,2.00000000000,shstate,260.00000000000,anambra,hv024,4.00000000000,south east,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",646,0.234834204446191,0,0
NG,NI,NG,DHS,2013.00000000000,Nigeria,NigÃƒÂ©ria,Nigeria,Enugu,,,438.00000000000,,yes,yes,2.00000000000,shstate,270.00000000000,enugu,hv024,4.00000000000,south east,Admin1,States,no,,"Survey is representative at two levels: 6 zones as groups of admin1 areas, and 37 states as 37 admin1 areas",647,0.678402122698109,0,0
