"id","entity-name","year","budget-type","l1","l2","l3","l4","value","value-ncu"
"d231","Ngora",2016,"budget","expenditure","finance","development-expenditure","domestic-development",1016.480701,3759000
"d231","Ngora",2016,"budget","expenditure","finance","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,190409.9016,704146000
"d231","Ngora",2016,"budget","expenditure","production-and-marketing","recurrent-expenditure","non-wage",19690.35881,72816000
"d231","Ngora",2016,"budget","expenditure","production-and-marketing","development-expenditure","domestic-development",180287.5493,666713000
"d231","Ngora",2016,"budget","expenditure","production-and-marketing","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","revenue","discretionary-government-transfers","transfer-of-district-unconditional-grant---wage",,294784.0004,1090127000
"d231","Ngora",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","wage",51266.70039,189587000
"d231","Ngora",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","non-wage",63441.21333,234609000
"d231","Ngora",2016,"budget","expenditure","statutory-bodies","development-expenditure","domestic-development",0,0
"d231","Ngora",2016,"budget","expenditure","statutory-bodies","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","expenditure","planning","recurrent-expenditure","wage",13036.31767,48209000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-salaries",,315615.7705,1167164000
"d231","Ngora",2016,"budget","expenditure","internal-audit","recurrent-expenditure","wage",11510.37977,42566000
"d231","Ngora",2016,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",6260.861315,23153000
"d231","Ngora",2016,"budget","revenue","other-government-transfers","nusaf-ii",,235368.4185,870405000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-education",,100154.5817,370377000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,1066961.313,3945680000
"d231","Ngora",2016,"budget","revenue","other-government-transfers","uganda-road-fund---ducar",,130854.5163,483907000
"d231","Ngora",2016,"budget","revenue","discretionary-government-transfers","transfer-of-urban-unconditional-grant---wage",,33854.02632,125194000
"d231","Ngora",2016,"budget","revenue","other-government-transfers","moh-ntd",,0,0
"d231","Ngora",2016,"budget","revenue","other-government-transfers","ubos-census",,0,0
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","property-related-dutiesfees",,4791.710037,17720000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","local-hotel-tax",,219.3045621,811000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","land-fees",,24876.60073,91995000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","miscellaneous",,7930.929102,29329000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","marketgate-charges",,25857.9278,95624000
"d231","Ngora",2016,"budget","expenditure","community-based-services","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","expenditure","planning","recurrent-expenditure","non-wage",16379.42779,60572000
"d231","Ngora",2016,"budget","expenditure","planning","development-expenditure","domestic-development",3751.973858,13875000
"d231","Ngora",2016,"budget","expenditure","planning","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","expenditure","administration","development-expenditure","domestic-development",303233.8512,1121375000
"d231","Ngora",2016,"budget","expenditure","administration","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-functional-adult-lit",,1888.020287,6982000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-natural-res---wetlands-non-wage",,5619.983618,20783000
"d231","Ngora",2016,"budget","expenditure","health","recurrent-expenditure","wage",313663.9329,1159946000
"d231","Ngora",2016,"budget","revenue","discretionary-government-transfers","district-unconditional-grant---non-wage",,91154.17109,337093000
"d231","Ngora",2016,"budget","expenditure","health","development-expenditure","domestic-development",97519.41164,360632000
"d231","Ngora",2016,"budget","expenditure","health","development-expenditure","donor-development",58409.10655,2.16e+08
"d231","Ngora",2016,"budget","expenditure","education","recurrent-expenditure","wage",1496456.453,5533976000
"d231","Ngora",2016,"budget","expenditure","education","recurrent-expenditure","non-wage",426297.2417,1576470000
"d231","Ngora",2016,"budget","expenditure","education","development-expenditure","domestic-development",99397.42666,367577000
"d231","Ngora",2016,"budget","expenditure","education","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","expenditure","roads-and-engineering","recurrent-expenditure","wage",26039.37461,96295000
"d231","Ngora",2016,"budget","expenditure","roads-and-engineering","recurrent-expenditure","non-wage",137589.6812,508814000
"d231","Ngora",2016,"budget","expenditure","roads-and-engineering","development-expenditure","domestic-development",164401.6244,607966000
"d231","Ngora",2016,"budget","expenditure","roads-and-engineering","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","expenditure","water","recurrent-expenditure","wage",6211.375822,22970000
"d231","Ngora",2016,"budget","expenditure","water","recurrent-expenditure","non-wage",9505.541266,35152000
"d231","Ngora",2016,"budget","expenditure","water","development-expenditure","domestic-development",121733.2313,450176000
"d231","Ngora",2016,"budget","expenditure","community-based-services","development-expenditure","domestic-development",73668.21522,272429000
"d231","Ngora",2016,"budget","expenditure","administration","recurrent-expenditure","wage",136520.7405,504861000
"d231","Ngora",2016,"budget","expenditure","administration","recurrent-expenditure","non-wage",73561.13186,272033000
"d231","Ngora",2016,"budget","revenue","other-government-transfers","unspent-balances---unconditional-grants",,0,0
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-paf-monitoring",,11567.1664,42776000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-dsc-operational-costs",,6009.377661,22223000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-ngo-hospitals",,128013.8327,473402000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","rent-rates-produced-assets-from-private-entities",,2127.064964,7866000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-dsc-chairs’-salaries",,6631.326481,24523000
"d231","Ngora",2016,"budget","revenue","discretionary-government-transfers","urban-unconditional-grant---non-wage",,18442.40498,68201000
"d231","Ngora",2016,"budget","expenditure","health","recurrent-expenditure","non-wage",153730.3347,568503000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-community-devt-assistants-non-wage",,478.3597661,1769000
"d231","Ngora",2016,"budget","revenue","other-government-transfers","unspent-balances---conditional-grants",,0,0
"d231","Ngora",2016,"budget","revenue","other-government-transfers","moh-gavi",,0,0
"d231","Ngora",2016,"budget","revenue","local-development-grant","lgmsd-former-lgdp",,130359.6614,482077000
"d231","Ngora",2016,"budget","revenue","donor-funding","baylor-u",,58409.10655,2.16e+08
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","sanitation-and-hygiene",,18737.69546,69293000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","naads-districts---wage",,22740.34174,84095000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-transfer-for-rural-water",,121733.2313,450176000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","land-government-owned-corporations",,142.5074035,527000
"d231","Ngora",2016,"budget","expenditure","water","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc-salaries",,313663.9329,1159946000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-tertiary-salaries",,100212.9909,370593000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-women-youth-and-disability-grant",,1721.986993,6368000
"d231","Ngora",2016,"budget","revenue","other-government-transfers","use-head-count",,676.0313258,2500000
"d231","Ngora",2016,"budget","revenue","other-government-transfers","restocking-opm",,113371.8054,419255000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","agency-fees",,4028.876289,14899000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","refuse-collection-chargespublic-convinience",,43.80682991,162000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","registration-eg-births-deaths-marriages-etc-fees",,4513.455544,16691000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","registration-of-businesses",,1758.222272,6502000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-for-naads",,48143.43566,178037000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","educationalinstruction-related-levies",,789.334176,2919000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc--non-wage",,16765.03606,61998000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","animal-crop-husbandry-related-levies",,2414.243071,8928000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","roads-rehabilitation-grant",,140122.365,518180000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-agric-ext-salaries",,3856.082682,14260000
"d231","Ngora",2016,"budget","expenditure","community-based-services","recurrent-expenditure","wage",9705.105713,35890000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc---development",,60319.57108,223065000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-school-inspection-grant",,6056.429442,22397000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","local-service-tax",,7671.333073,28369000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","inspection-fees",,2424.248334,8965000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","advertisementsbillboards",,934.8161173,3457000
"d231","Ngora",2016,"budget","expenditure","natural-resources","recurrent-expenditure","non-wage",23000.47859,85057000
"d231","Ngora",2016,"budget","expenditure","natural-resources","development-expenditure","domestic-development",2080.824421,7695000
"d231","Ngora",2016,"budget","expenditure","community-based-services","recurrent-expenditure","non-wage",23586.46255,87224000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-sfg",,74280.15878,274692000
"d231","Ngora",2016,"budget","revenue","locally-raised-revenues","business-licences",,4614.049005,17063000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-special-grant-for-pwds",,3595.405003,13296000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-councillors-allowances-and-ex--gratia-for-llgs",,9246.215649,34193000
"d231","Ngora",2016,"budget","expenditure","natural-resources","development-expenditure","donor-development",0,0
"d231","Ngora",2016,"budget","expenditure","natural-resources","recurrent-expenditure","wage",25822.50376,95493000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-for-primary-teachers-colleges",,114014.576,421632000
"d231","Ngora",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-production-and-marketing",,23042.39253,85212000
"d424","Ntoroko",2015,"budget","expenditure","production-and-marketing","recurrent-expenditure","wage",72701.64058,245912000
"d424","Ntoroko",2015,"budget","expenditure","health","recurrent-expenditure","non-wage",159591.0871,539814000
"d424","Ntoroko",2015,"budget","expenditure","statutory-bodies","development-expenditure","domestic-development",0,0
"d424","Ntoroko",2015,"budget","expenditure","production-and-marketing","development-expenditure","domestic-development",112438.1403,380320000
"d424","Ntoroko",2015,"budget","expenditure","statutory-bodies","development-expenditure","donor-development",0,0
"d424","Ntoroko",2015,"budget","expenditure","production-and-marketing","development-expenditure","donor-development",0,0
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-special-grant-for-pwds",,3487.084204,11795000
"d424","Ntoroko",2015,"budget","expenditure","health","recurrent-expenditure","wage",239901.0458,811461000
"d424","Ntoroko",2015,"budget","expenditure","statutory-bodies","recurrent-expenditure","non-wage",46236.75575,156395000
"d424","Ntoroko",2015,"budget","revenue","discretionary-government-transfers","urban-unconditional-grant---non-wage",,57305.25473,193834000
"d424","Ntoroko",2015,"budget","expenditure","water","recurrent-expenditure","wage",8387.331823,28370000
"d424","Ntoroko",2015,"budget","expenditure","health","development-expenditure","domestic-development",70987.21911,240113000
"d424","Ntoroko",2015,"budget","expenditure","production-and-marketing","recurrent-expenditure","non-wage",21605.7313,73081000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,539758.6537,1825724000
"d424","Ntoroko",2015,"budget","expenditure","roads-and-engineering","development-expenditure","donor-development",0,0
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc--non-wage",,16229.50186,54896000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-ngo-hospitals",,2927.731655,9903000
"d424","Ntoroko",2015,"budget","expenditure","roads-and-engineering","recurrent-expenditure","non-wage",204157.7675,690560000
"d424","Ntoroko",2015,"budget","expenditure","roads-and-engineering","development-expenditure","domestic-development",128219.4505,433700000
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","presedential-pledge-for-office-construction",,32395.14529,109576000
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","unspent-balances---unconditional-grants",,832.2290829,2815000
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","census-by-ubos",,90170.46902,3.05e+08
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","avian-influenza-virus-funds",,3382.131691,11440000
"d424","Ntoroko",2015,"budget","expenditure","administration","development-expenditure","domestic-development",36336.62953,122908000
"d424","Ntoroko",2015,"budget","expenditure","administration","development-expenditure","donor-development",1330.383969,4500000
"d424","Ntoroko",2015,"budget","expenditure","finance","recurrent-expenditure","wage",29283.22937,99050000
"d424","Ntoroko",2015,"budget","expenditure","finance","recurrent-expenditure","non-wage",47726.78579,161435000
"d424","Ntoroko",2015,"budget","expenditure","finance","development-expenditure","domestic-development",1152.99944,3900000
"d424","Ntoroko",2015,"budget","expenditure","finance","development-expenditure","donor-development",0,0
"d424","Ntoroko",2015,"budget","expenditure","statutory-bodies","recurrent-expenditure","wage",68296.88708,231013000
"d424","Ntoroko",2015,"budget","revenue","discretionary-government-transfers","transfer-of-urban-unconditional-grant---wage",,148049.2671,500774000
"d424","Ntoroko",2015,"budget","revenue","discretionary-government-transfers","district-unconditional-grant---non-wage",,62140.757,210190000
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","caip",,8869.226461,3e+07
"d424","Ntoroko",2015,"budget","expenditure","administration","recurrent-expenditure","non-wage",77367.14934,261693000
"d424","Ntoroko",2015,"budget","revenue","discretionary-government-transfers","hard-to-reach-allowances",,215716.1434,729656000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-councillors-allowances-and-ex--gratia-for-llgs",,12218.54201,41329000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-natural-res---wetlands-non-wage",,1311.167312,4435000
"d424","Ntoroko",2015,"budget","revenue","donor-funding","unicef",,201751.5464,682421000
"d424","Ntoroko",2015,"budget","expenditure","health","development-expenditure","donor-development",133666.3382,452124000
"d424","Ntoroko",2015,"budget","expenditure","education","recurrent-expenditure","wage",622333.8128,2105033000
"d424","Ntoroko",2015,"budget","expenditure","education","recurrent-expenditure","non-wage",216573.2063,732555000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-women-youth-and-disability-grant",,1670.370984,5650000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-sfg",,142691.663,482652000
"d424","Ntoroko",2015,"budget","expenditure","water","recurrent-expenditure","non-wage",12229.77637,41367000
"d424","Ntoroko",2015,"budget","expenditure","water","development-expenditure","domestic-development",126588.6954,428184000
"d424","Ntoroko",2015,"budget","expenditure","water","development-expenditure","donor-development",41389.72349,1.4e+08
"d424","Ntoroko",2015,"budget","expenditure","natural-resources","recurrent-expenditure","wage",11825.63528,4e+07
"d424","Ntoroko",2015,"budget","expenditure","education","development-expenditure","domestic-development",160667.8112,543456000
"d424","Ntoroko",2015,"budget","expenditure","education","development-expenditure","donor-development",51966.57168,175776000
"d424","Ntoroko",2015,"budget","expenditure","roads-and-engineering","recurrent-expenditure","wage",12731.47894,43064000
"d424","Ntoroko",2015,"budget","expenditure","internal-audit","development-expenditure","domestic-development",0,0
"d424","Ntoroko",2015,"budget","expenditure","internal-audit","development-expenditure","donor-development",0,0
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","unepi",,11825.63528,4e+07
"d424","Ntoroko",2015,"budget","revenue","donor-funding","mtrac",,2956.40882,1e+07
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","locally-raised-revenues",,283.8152468,960000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","marketgate-charges",,61601.80367,208367000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","agency-fees",,8381.419006,28350000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","land-fees",,4434.613231,1.5e+07
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","liquor-licences",,181.2278607,613000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","local-hotel-tax",,354.7690584,1200000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","local-service-tax",,1725.064547,5835000
"d424","Ntoroko",2015,"budget","revenue","discretionary-government-transfers","transfer-of-district-unconditional-grant---wage",,214851.6895,726732000
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","unspent-balances---other-government-transfers",,65912.24773,222947000
"d424","Ntoroko",2015,"budget","expenditure","natural-resources","recurrent-expenditure","non-wage",14505.0286,49063000
"d424","Ntoroko",2015,"budget","expenditure","natural-resources","development-expenditure","domestic-development",694.164791,2348000
"d424","Ntoroko",2015,"budget","expenditure","administration","recurrent-expenditure","wage",215724.4214,729684000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","park-fees",,6093.158579,20610000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","property-related-dutiesfees",,5737.798239,19408000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","animal-crop-husbandry-related-levies",,10792.3704,36505000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,48893.97599,165383000
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","icb-mohbtc",,38390.74238,129856000
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","youth-livilihood-program",,0,0
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","naads-districts---wage",,45926.33282,155345000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc-salaries",,239901.0458,811461000
"d424","Ntoroko",2015,"budget","revenue","local-development-grant","lgmsd-former-lgdp",,62116.51444,210108000
"d424","Ntoroko",2015,"budget","revenue","donor-funding","ntd-rti",,17738.45292,6e+07
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-school-inspection-grant",,4671.125936,15800000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-education",,38627.25508,130656000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-dsc-operational-costs",,3738.970235,12647000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-transfer-for-rural-water",,97265.85019,3.29e+08
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","global-funds---malaria",,886.9226461,3e+06
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","medical-supplies-nms",,47302.54113,1.6e+08
"d424","Ntoroko",2015,"budget","expenditure","planning","recurrent-expenditure","wage",11814.69657,39963000
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","lrdp",,91648.67343,3.1e+08
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","unspent-balances---conditional-grants",,19004.97846,64284000
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","gavi",,2956.40882,1e+07
"d424","Ntoroko",2015,"budget","revenue","other-government-transfers","road-maintenance-uganda-road-fund",,229594.709,776600000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-paf-monitoring",,5206.827214,17612000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc---development",,35296.86055,119391000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","sanitation-and-hygiene",,6799.740287,2.3e+07
"d424","Ntoroko",2015,"budget","expenditure","planning","recurrent-expenditure","non-wage",111915.4472,378552000
"d424","Ntoroko",2015,"budget","expenditure","planning","development-expenditure","domestic-development",2660.767938,9e+06
"d424","Ntoroko",2015,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",5594.412411,18923000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-functional-adult-lit",,1831.199623,6194000
"d424","Ntoroko",2015,"budget","revenue","donor-funding","barylor",,41389.72349,1.4e+08
"d424","Ntoroko",2015,"budget","expenditure","community-based-services","development-expenditure","domestic-development",26830.29697,90753000
"d424","Ntoroko",2015,"budget","expenditure","community-based-services","development-expenditure","donor-development",27057.34916,91521000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-dsc-chairs’-salaries",,7250.00135,24523000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-salaries",,63953.0356,216320000
"d424","Ntoroko",2015,"budget","revenue","donor-funding","unspent-balances---donor",,0,0
"d424","Ntoroko",2015,"budget","expenditure","natural-resources","development-expenditure","donor-development",0,0
"d424","Ntoroko",2015,"budget","revenue","donor-funding","uwa-support",,3547.690584,1.2e+07
"d424","Ntoroko",2015,"budget","expenditure","community-based-services","recurrent-expenditure","non-wage",27004.72509,91343000
"d424","Ntoroko",2015,"budget","expenditure","planning","development-expenditure","donor-development",11973.45572,40500000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-production-and-marketing",,8705.145772,29445000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-agric-ext-salaries",,8580.089678,29022000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","occupational-permits",,1348.122422,4560000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","other-licences",,3687.824363,12474000
"d424","Ntoroko",2015,"budget","expenditure","community-based-services","recurrent-expenditure","wage",23355.62968,7.9e+07
"d424","Ntoroko",2015,"budget","expenditure","internal-audit","recurrent-expenditure","wage",4541.043948,15360000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-for-naads",,41057.42313,138876000
"d424","Ntoroko",2015,"budget","revenue","locally-raised-revenues","other-fees-and-charges",,1256.473749,4250000
"d424","Ntoroko",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-community-devt-assistants-non-wage",,463.8605439,1569000
"d424","Ntoroko",2016,"budget","expenditure","statutory-bodies","development-expenditure","domestic-development",0,0
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-special-grant-for-pwds",,3189.515795,11795000
"d424","Ntoroko",2016,"budget","expenditure","health","development-expenditure","domestic-development",41543.74745,153631000
"d424","Ntoroko",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","wage",62468.80987,231013000
"d424","Ntoroko",2016,"budget","expenditure","education","recurrent-expenditure","non-wage",198092.0512,732555000
"d424","Ntoroko",2016,"budget","expenditure","finance","development-expenditure","donor-development",0,0
"d424","Ntoroko",2016,"budget","expenditure","production-and-marketing","development-expenditure","domestic-development",93595.45541,346121000
"d424","Ntoroko",2016,"budget","revenue","discretionary-government-transfers","district-unconditional-grant---non-wage",,56838.00975,210190000
"d424","Ntoroko",2016,"budget","revenue","discretionary-government-transfers","urban-unconditional-grant---non-wage",,52415.1424,193834000
"d424","Ntoroko",2016,"budget","expenditure","health","development-expenditure","donor-development",141404.3908,522921000
"d424","Ntoroko",2016,"budget","expenditure","education","recurrent-expenditure","wage",569227.2999,2105033000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,493698.6465,1825724000
"d424","Ntoroko",2016,"budget","expenditure","education","development-expenditure","domestic-development",169672.5055,627458000
"d424","Ntoroko",2016,"budget","expenditure","statutory-bodies","development-expenditure","donor-development",0,0
"d424","Ntoroko",2016,"budget","expenditure","production-and-marketing","recurrent-expenditure","wage",67525.25377,249712000
"d424","Ntoroko",2016,"budget","expenditure","production-and-marketing","recurrent-expenditure","non-wage",16398.08625,60641000
"d424","Ntoroko",2016,"budget","expenditure","community-based-services","development-expenditure","domestic-development",24540.74836,90753000
"d424","Ntoroko",2016,"budget","expenditure","production-and-marketing","development-expenditure","donor-development",0,0
"d424","Ntoroko",2016,"budget","expenditure","health","recurrent-expenditure","wage",219429.2223,811461000
"d424","Ntoroko",2016,"budget","expenditure","health","recurrent-expenditure","non-wage",147443.5138,545254000
"d424","Ntoroko",2016,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",4830.379029,17863000
"d424","Ntoroko",2016,"budget","expenditure","internal-audit","development-expenditure","domestic-development",0,0
"d424","Ntoroko",2016,"budget","expenditure","internal-audit","development-expenditure","donor-development",0,0
"d424","Ntoroko",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","non-wage",42291.16768,156395000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc--non-wage",,14844.56626,54896000
"d424","Ntoroko",2016,"budget","expenditure","community-based-services","development-expenditure","donor-development",10816.50121,4e+07
"d424","Ntoroko",2016,"budget","expenditure","planning","recurrent-expenditure","wage",9778.928334,36163000
"d424","Ntoroko",2016,"budget","expenditure","planning","recurrent-expenditure","non-wage",14323.48132,52969000
"d424","Ntoroko",2016,"budget","expenditure","internal-audit","recurrent-expenditure","wage",4153.536466,15360000
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","avian-influenza-virus-funds",,0,0
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","presedential-pledge-for-office-construction",,59490.75667,2.2e+08
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","unspent-balances---unconditional-grants",,0,0
"d424","Ntoroko",2016,"budget","expenditure","education","development-expenditure","donor-development",32719.91617,1.21e+08
"d424","Ntoroko",2016,"budget","expenditure","roads-and-engineering","recurrent-expenditure","wage",11645.04521,43064000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-ngo-hospitals",,2677.895288,9903000
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","census-by-ubos",,0,0
"d424","Ntoroko",2016,"budget","expenditure","planning","development-expenditure","domestic-development",2433.712773,9e+06
"d424","Ntoroko",2016,"budget","expenditure","planning","development-expenditure","donor-development",2163.300243,8e+06
"d424","Ntoroko",2016,"budget","revenue","discretionary-government-transfers","transfer-of-urban-unconditional-grant---wage",,135415.5645,500774000
"d424","Ntoroko",2016,"budget","revenue","other-government-transfers","caip",,18388.05206,6.8e+07
"d424","Ntoroko",2016,"budget","revenue","discretionary-government-transfers","hard-to-reach-allowances",,197308.1252,729656000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-councillors-allowances-and-ex--gratia-for-llgs",,11175.87947,41329000
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-natural-res---wetlands-non-wage",,1199.279572,4435000
"d424","Ntoroko",2016,"budget","expenditure","administration","recurrent-expenditure","non-wage",70765.0663,261693000
"d424","Ntoroko",2016,"budget","expenditure","administration","development-expenditure","domestic-development",27706.19744,102459000
"d424","Ntoroko",2016,"budget","expenditure","administration","development-expenditure","donor-development",0,0
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-transfer-for-rural-water",,88965.72248,3.29e+08
"d424","Ntoroko",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-women-youth-and-disability-grant",,1527.830796,5650000
"d424","Ntoroko",2016,"budget","expenditure","roads-and-engineering","recurrent-expenditure","non-wage",205124.129,758560000
