country,admin1,admin1-name,lat,long,geonames-id
TD,TD.26,Tibesti,,,7603258
TD,TD.28,Ennedi-Ouest,,,8604857
TD,TD.27,Ennedi-Est,,,8604858
TF,TF.02,Crozet,,,936339
TF,TF.03,Kerguelen,,,1546558
TF,TF.01,Saint-Paul-et-Amsterdam,,,1547221
TF,TF.05,Iles Eparses,,,6690916
TF,TF.04,Terre-Adelie,,,6690917
TG,TG.26,Savanes Region,,,2364205
TG,TG.25,Plateaux Region,,,2364370
TG,TG.24,Maritime Region,,,2365173
TG,TG.22,Centrale Region,,,2367237
TG,TG.23,Kara Region,,,2597439
TH,TH.15,Uthai Thani,,,1149965
TH,TH.65,Trang,,,1150006
TH,TH.08,Tak,,,1150489
TH,TH.60,Surat Thani,,,1150514
TH,TH.09,Sukhothai,,,1150532
TH,TH.52,Ratchaburi,,,1150953
TH,TH.59,Ranong,,,1150964
TH,TH.57,Prachuap Khiri Khan,,,1151073
TH,TH.62,Phuket,,,1151253
TH,TH.56,Phetchaburi,,,1151416
TH,TH.61,Phangnga,,,1151462
TH,TH.01,Mae Hong Son,,,1152221
TH,TH.05,Lamphun,,,1152467
TH,TH.06,Lampang,,,1152472
TH,TH.63,Krabi,,,1152631
TH,TH.50,Kanchanaburi,,,1153080
TH,TH.11,Kamphaeng Phet,,,1153089
TH,TH.58,Chumphon,,,1153555
TH,TH.03,Chiang Rai,,,1153668
TH,TH.02,Chiang Mai,,,1153670
TH,TH.72,Yasothon,,,1604767
TH,TH.70,Yala,,,1604869
TH,TH.10,Uttaradit,,,1605214
TH,TH.49,Trat,,,1605277
TH,TH.29,Surin,,,1606029
TH,TH.51,Suphan Buri,,,1606032
TH,TH.68,Songkhla,,,1606146
TH,TH.30,Sisaket,,,1606238
TH,TH.33,Sing Buri,,,1606269
TH,TH.67,Satun,,,1606375
TH,TH.37,Sara Buri,,,1606417
TH,TH.54,Samut Songkhram,,,1606585
TH,TH.55,Samut Sakhon,,,1606587
TH,TH.42,Samut Prakan,,,1606589
TH,TH.20,Sakon Nakhon,,,1606789
TH,TH.25,Roi Et,,,1607000
TH,TH.47,Rayong,,,1607016
TH,TH.36,Phra Nakhon Si Ayutthaya,,,1607530
TH,TH.07,Phrae,,,1607551
TH,TH.12,Phitsanulok,,,1607707
TH,TH.13,Phichit,,,1607724
TH,TH.14,Phetchabun,,,1607736
TH,TH.41,Phayao,,,1607758
TH,TH.66,Phatthalung,,,1607778
TH,TH.69,Pattani,,,1607976
TH,TH.39,Pathum Thani,,,1607982
TH,TH.38,Nonthaburi,,,1608132
TH,TH.17,Nong Khai,,,1608231
TH,TH.31,Narathiwat,,,1608408
TH,TH.04,Nan,,,1608451
TH,TH.64,Nakhon Si Thammarat,,,1608525
TH,TH.16,Nakhon Sawan,,,1608526
TH,TH.27,Nakhon Ratchasima,,,1608528
TH,TH.73,Nakhon Phanom,,,1608530
TH,TH.53,Nakhon Pathom,,,1608533
TH,TH.43,Nakhon Nayok,,,1608538
TH,TH.78,Mukdahan,,,1608595
TH,TH.24,Maha Sarakham,,,1608899
TH,TH.34,Lop Buri,,,1609031
TH,TH.18,Loei,,,1609070
TH,TH.40,Bangkok,,,1609348
TH,TH.22,Khon Kaen,,,1609775
TH,TH.23,Kalasin,,,1610468
TH,TH.46,Chon Buri,,,1611108
TH,TH.48,Chanthaburi,,,1611268
TH,TH.26,Chaiyaphum,,,1611406
TH,TH.32,Chai Nat,,,1611415
TH,TH.44,Chachoengsao,,,1611438
TH,TH.28,Buriram,,,1611452
TH,TH.35,Ang Thong,,,1621034
TH,TH.76,Changwat Udon Thani,,,1906686
TH,TH.74,Prachin Buri,,,1906687
TH,TH.75,Changwat Ubon Ratchathani,,,1906688
TH,TH.77,Amnat Charoen,,,1906689
TH,TH.79,Changwat Nong Bua Lamphu,,,1906690
TH,TH.80,Sa Kaeo,,,1906691
TH,TH.81,Changwat Bueng Kan,,,8133594
TJ,TJ.03,Viloyati Sughd,,,1221092
TJ,TJ.01,Gorno-Badakhshan,,,1221692
TJ,TJ.02,Khatlon,,,1347488
TJ,TJ.RR,Region of Republican Subordination,,,6452615
TJ,TJ.7280679,Dushanbe,,,7280679
TK,TK.N,Nukunonu,,,4031091
TK,TK.F,Fakaofo,,,4031112
TK,TK.A,Atafu,,,4031116
TL,TL.VI,Viqueque District,,,1622470
TL,TL.MF,Manufahi District,,,1636309
TL,TL.MT,Manatuto District,,,1636525
TL,TL.LI,Liquica District,,,1637729
TL,TL.LA,Lautem District,,,1638294
TL,TL.CO,Cova Lima District,,,1639462
TL,TL.ER,Ermera,,,1644865
TL,TL.DI,Dili,,,1645456
TL,TL.BO,Bobonaro District,,,1648513
TL,TL.BA,Baucau District,,,1649538
TL,TL.OE,Oecusse,,,1651539
TL,TL.AN,Ainaro District,,,1651809
TL,TL.AL,Aileu District,,,1651815
TM,TM.02,Balkan Province,,,162152
TM,TM.01,Ahal Province,,,162181
TM,TM.03,Dasoguz,,,601465
TM,TM.05,Mary Province,,,1218666
TM,TM.04,Lebap Province,,,1219651
TN,TN.37,Zaghwan,,,2464038
TN,TN.36,Tunis,,,2464464
TN,TN.35,Tawzar,,,2464645
TN,TN.34,Tataouine Governorate,,,2464698
TN,TN.23,Susah,,,2464912
TN,TN.22,Silyanah,,,2465027
TN,TN.33,Sidi Bu Zayd,,,2465837
TN,TN.32,Safaqis,,,2467450
TN,TN.31,Qibili,,,2468014
TN,TN.30,Gafsa Governorate,,,2468351
TN,TN.29,Qabis,,,2468365
TN,TN.19,Nabul,,,2468576
TN,TN.28,Madanin,,,2469470
TN,TN.06,Jundubah,,,2470085
TN,TN.27,Bin 'Arus,,,2472477
TN,TN.18,Banzart,,,2472699
TN,TN.17,Bajah,,,2472770
TN,TN.38,Ariana,,,2473245
TN,TN.03,Al Qayrawan,,,2473451
TN,TN.02,Al Qasrayn,,,2473460
TN,TN.16,Al Munastir,,,2473495
TN,TN.15,Al Mahdiyah,,,2473574
TN,TN.14,Kef,,,2473637
TN,TN.39,Manouba Governorate,,,6201192
TO,TO.03,Vava`u,,,4032231
TO,TO.02,Tongatapu,,,4032279
TO,TO.01,Ha`apai,,,4032637
TO,TO.EU,'Eua,,,7668021
TO,TO.NI,Niuas,,,7668055
TR,TR.66,Yozgat,,,296560
TR,TR.65,Van,,,298113
TR,TR.64,Usak,,,298298
TR,TR.63,Sanliurfa,,,298332
TR,TR.62,Tunceli,,,298845
TR,TR.58,Sivas,,,300617
TR,TR.74,Siirt,,,300821
TR,TR.73,Nigde,,,303826
TR,TR.50,Nevsehir,,,303830
TR,TR.49,Mus,,,304041
TR,TR.48,Mugla,,,304183
TR,TR.72,Mardin,,,304794
TR,TR.45,Manisa,,,304825
TR,TR.44,Malatya,,,304919
TR,TR.43,Kuetahya,,,305267
TR,TR.71,Konya,,,306569
TR,TR.40,Kirsehir,,,307513
TR,TR.38,Kayseri,,,308463
TR,TR.46,Kahramanmaras,,,310858
TR,TR.35,Izmir,,,311044
TR,TR.33,Isparta,,,311071
TR,TR.32,Mersin,,,311728
TR,TR.31,Hatay,,,312394
TR,TR.70,Hakkari,,,312888
TR,TR.83,Gaziantep,,,314829
TR,TR.26,Eskisehir,,,315201
TR,TR.25,Erzurum,,,315367
TR,TR.24,Erzincan,,,315372
TR,TR.23,Elazig,,,315807
TR,TR.21,Diyarbakir,,,316540
TR,TR.20,Denizli,,,317106
TR,TR.15,Burdur,,,320390
TR,TR.13,Bitlis,,,321022
TR,TR.12,Bingoel,,,321079
TR,TR.11,Bilecik,,,321122
TR,TR.10,Balikesir,,,322164
TR,TR.09,Aydin,,,322819
TR,TR.07,Antalya,,,323776
TR,TR.68,Ankara,,,323784
TR,TR.04,Agri,,,325163
TR,TR.03,Afyonkarahisar,,,325302
TR,TR.02,Adiyaman,,,325329
TR,TR.81,Adana,,,325361
TR,TR.91,Osmaniye,,,443183
TR,TR.88,Igdir,,,443184
TR,TR.75,Aksaray,,,443185
TR,TR.76,Batman,,,443186
TR,TR.78,Karaman,,,443187
TR,TR.79,Kirikkale,,,443188
TR,TR.80,Sirnak,,,443189
TR,TR.90,Kilis,,,443213
TR,TR.85,Zonguldak,,,737021
TR,TR.61,Trabzon,,,738647
TR,TR.60,Tokat,,,738742
TR,TR.59,Tekirdag,,,738926
TR,TR.57,Sinop,,,739598
TR,TR.55,Samsun,,,740263
TR,TR.54,Sakarya,,,740352
TR,TR.53,Rize,,,740481
TR,TR.52,Ordu,,,741098
TR,TR.41,Kocaeli,,,742865
TR,TR.39,Kirklareli,,,743165
TR,TR.37,Kastamonu,,,743881
TR,TR.84,Kars,,,743942
TR,TR.34,Istanbul,,,745042
TR,TR.69,Gumushane,,,746423
TR,TR.28,Giresun,,,746878
TR,TR.22,Edirne,,,747711
TR,TR.19,Corum,,,748877
TR,TR.82,Cankiri,,,749747
TR,TR.17,Canakkale,,,749778
TR,TR.16,Bursa,,,750268
TR,TR.14,Bolu,,,750510
TR,TR.08,Artvin,,,751816
TR,TR.05,Amasya,,,752014
TR,TR.87,Bartin,,,862467
TR,TR.89,Karabuk,,,862468
TR,TR.92,Yalova,,,862469
TR,TR.86,Ardahan,,,862470
TR,TR.77,Bayburt,,,862471
TR,TR.93,Duzce,,,865521
TT,TT.11,Tobago,,,3573606
TT,TT.10,City of San Fernando,,,3573739
TT,TT.05,City of Port of Spain,,,3573891
TT,TT.03,Mayaro,,,3574155
TT,TT.01,Borough of Arima,,,3575052
TT,TT.CHA,Chaguanas,,,7521937
TT,TT.CTT,Couva-Tabaquite-Talparo,,,7521938
TT,TT.DMN,Diego Martin,,,7521939
TT,TT.ETO,Eastern Tobago,,,7521940
TT,TT.PED,Penal/Debe,,,7521941
TT,TT.PRT,Princes Town,,,7521942
TT,TT.PTF,Point Fortin,,,7521943
TT,TT.SGE,Sangre Grande,,,7521944
TT,TT.SIP,Siparia,,,7521945
TT,TT.SJL,San Juan/Laventille,,,7521946
TT,TT.TUP,Tunapuna/Piarco,,,7521947
TV,TV.NUI,Nui,,,2110341
TV,TV.NMA,Nanumea,,,2110345
TV,TV.FUN,Funafuti,,,2110384
TV,TV.NIT,Niutao,,,7601979
TV,TV.NMG,Nanumanga,,,7601980
TV,TV.VAI,Vaitupu,,,7601981
TV,TV.NKF,Nukufetau,,,7601982
TV,TV.NKL,Nukulaelae,,,7601983
TW,TW.01,Fukien,,,7280288
TW,TW.02,Kaohsiung,,,7280289
TW,TW.03,Taipei,,,7280290
TW,TW.04,Taiwan,,,7280291
TZ,TZ.19,Kagera,,,148679
TZ,TZ.25,Zanzibar Urban/West,,,148724
TZ,TZ.22,Zanzibar North,,,148725
TZ,TZ.21,Zanzibar Central/South,,,148728
TZ,TZ.18,Tanga,,,149595
TZ,TZ.17,Tabora,,,149653
TZ,TZ.16,Singida,,,149876
TZ,TZ.15,Shinyanga,,,150004
TZ,TZ.24,Rukwa,,,150442
TZ,TZ.02,Pwani,,,150602
TZ,TZ.20,Pemba South,,,150732
TZ,TZ.13,Pemba North,,,150733
TZ,TZ.12,Mwanza,,,152219
TZ,TZ.10,Morogoro,,,153214
TZ,TZ.09,Mbeya,,,154375
TZ,TZ.08,Mara,,,154775
TZ,TZ.07,Lindi,,,155946
TZ,TZ.06,Kilimanjaro,,,157449
TZ,TZ.05,Kigoma,,,157732
TZ,TZ.04,Iringa,,,159067
TZ,TZ.03,Dodoma,,,160192
TZ,TZ.23,Dar es Salaam,,,160260
TZ,TZ.26,Arusha,,,161322
TZ,TZ.27,Manyara,,,435764
TZ,TZ.14,Ruvuma,,,877416
TZ,TZ.11,Mtwara,,,877744
TZ,TZ.31,Simiyu,,,8469238
TZ,TZ.28,Geita,,,8469239
TZ,TZ.29,Katavi,,,8469240
TZ,TZ.30,Njombe,,,8469241
UA,UA.27,Zhytomyr,,,686966
UA,UA.26,Zaporiz'ka Oblast',,,687699
UA,UA.25,Zakarpattia,,,687869
UA,UA.24,Volyn,,,689064
UA,UA.23,Vinnyts'ka,,,689559
UA,UA.22,Ternopil,,,691649
UA,UA.21,Sumy,,,692196
UA,UA.20,Misto Sevastopol',,,694422
UA,UA.19,Rivne,,,695592
UA,UA.18,Poltava,,,696634
UA,UA.17,Odessa,,,698738
UA,UA.16,Mykolaiv,,,700567
UA,UA.15,Lviv,,,702549
UA,UA.14,Luhansk,,,702657
UA,UA.13,Kyiv Oblast,,,703446
UA,UA.12,Kyiv City,,,703447
UA,UA.11,Crimea,,,703883
UA,UA.10,Kirovohrad,,,705811
UA,UA.09,Khmelnytskyi,,,706370
UA,UA.08,Kherson,,,706442
UA,UA.07,Kharkiv,,,706482
UA,UA.06,Ivano-Frankivsk,,,707470
UA,UA.05,Donetsk,,,709716
UA,UA.04,Dnipropetrovsk,,,709929
UA,UA.03,Chernivets'ka Oblast',,,710720
UA,UA.02,Chernihivs'ka Oblast',,,710734
UA,UA.01,Cherkasy,,,710802
UG,UG.C,Central Region,0.5,32,234594
UG,UG.E,Eastern Region,0.96675,33.82622,8260673
UG,UG.N,Northern Region,2.7373,31.88644,8260674
UG,UG.W,Western Region,-0.61179,30.55573,8260675
UM,UM.450,Wake Island,,,4041685
UM,UM.350,Navassa Island,,,4743755
UM,UM.050,Baker Island,,,5854907
UM,UM.100,Howland Island,,,5854922
UM,UM.150,Jarvis Island,,,5854926
UM,UM.200,Johnston Atoll,,,5854929
UM,UM.250,Kingman Reef,,,5854936
UM,UM.300,Midway Islands,,,5854943
UM,UM.400,Palmyra Atoll,,,5854952
US,US.AR,Arkansas,,,4099753
US,US.DC,"Washington, D.C.",,,4138106
US,US.DE,Delaware,,,4142224
US,US.FL,Florida,,,4155751
US,US.GA,Georgia,,,4197000
US,US.KS,Kansas,,,4273857
US,US.LA,Louisiana,,,4331987
US,US.MD,Maryland,,,4361885
US,US.MO,Missouri,,,4398678
US,US.MS,Mississippi,,,4436296
US,US.NC,North Carolina,,,4482348
US,US.OK,Oklahoma,,,4544379
US,US.SC,South Carolina,,,4597040
US,US.TN,Tennessee,,,4662168
US,US.TX,Texas,,,4736286
US,US.WV,West Virginia,,,4826850
US,US.AL,Alabama,,,4829764
US,US.CT,Connecticut,,,4831725
US,US.IA,Iowa,,,4862182
US,US.IL,Illinois,,,4896861
US,US.IN,Indiana,,,4921868
US,US.ME,Maine,,,4971068
US,US.MI,Michigan,,,5001836
US,US.MN,Minnesota,,,5037779
US,US.NE,Nebraska,,,5073708
US,US.NH,New Hampshire,,,5090174
US,US.NJ,New Jersey,,,5101760
US,US.NY,New York,,,5128638
US,US.OH,Ohio,,,5165418
US,US.RI,Rhode Island,,,5224323
US,US.VT,Vermont,,,5242283
US,US.WI,Wisconsin,,,5279468
US,US.CA,California,,,5332921
US,US.CO,Colorado,,,5417618
US,US.NM,New Mexico,,,5481136
US,US.NV,Nevada,,,5509151
US,US.UT,Utah,,,5549030
US,US.AZ,Arizona,,,5551752
US,US.ID,Idaho,,,5596512
US,US.MT,Montana,,,5667009
US,US.ND,North Dakota,,,5690763
US,US.OR,Oregon,,,5744337
US,US.SD,South Dakota,,,5769223
US,US.WA,Washington,,,5815135
US,US.WY,Wyoming,,,5843591
US,US.HI,Hawaii,,,5855797
US,US.AK,Alaska,,,5879092
US,US.KY,Kentucky,,,6254925
US,US.MA,Massachusetts,,,6254926
US,US.PA,Pennsylvania,,,6254927
US,US.VA,Virginia,,,6254928
UY,UY.19,Treinta y Tres,,,3439780
UY,UY.18,Tacuarembo,,,3440033
UY,UY.17,Soriano,,,3440054
UY,UY.16,San Jose,,,3440645
UY,UY.15,Salto,,,3440711
UY,UY.14,Rocha,,,3440771
UY,UY.13,Rivera,,,3440780
UY,UY.12,Rio Negro,,,3440789
UY,UY.11,Paysandu,,,3441242
UY,UY.10,Montevideo,,,3441572
UY,UY.09,Maldonado,,,3441890
UY,UY.08,Lavalleja,,,3442007
UY,UY.07,Florida,,,3442584
UY,UY.06,Flores,,,3442587
UY,UY.05,Durazno,,,3442720
UY,UY.04,Colonia,,,3443025
UY,UY.03,Cerro Largo,,,3443173
UY,UY.02,Canelones,,,3443411
UY,UY.01,Artigas,,,3443756
UZ,UZ.09,Karakalpakstan,,,453752
UZ,UZ.12,Surxondaryo,,,1114926
UZ,UZ.10,Samarqand,,,1114927
UZ,UZ.08,Qashqadaryo,,,1114928
UZ,UZ.02,Bukhara,,,1114929
UZ,UZ.14,Toshkent,,,1484838
UZ,UZ.13,Toshkent Shahri,,,1484839
UZ,UZ.16,Sirdaryo,,,1484840
UZ,UZ.07,Navoiy,,,1484841
UZ,UZ.06,Namangan,,,1484842
UZ,UZ.05,Xorazm,,,1484843
UZ,UZ.15,Jizzax,,,1484844
UZ,UZ.03,Fergana,,,1484845
UZ,UZ.01,Andijon,,,1484846
VC,VC.05,Saint Patrick,,,3577818
VC,VC.04,Saint George,,,3577819
VC,VC.03,Saint David,,,3577821
VC,VC.02,Saint Andrew,,,3577822
VC,VC.06,Grenadines,,,3577892
VC,VC.01,Charlotte,,,3577934
VE,VE.23,Zulia,,,3625035
VE,VE.22,Estado Yaracuy,,,3625210
VE,VE.21,Trujillo,,,3625974
VE,VE.20,Tachira,,,3626553
VE,VE.19,Sucre,,,3626655
VE,VE.18,Portuguesa,,,3629941
VE,VE.17,Nueva Esparta,,,3631462
VE,VE.16,Monagas,,,3632100
VE,VE.15,Miranda,,,3632191
VE,VE.14,Merida,,,3632306
VE,VE.13,Lara,,,3636539
VE,VE.12,Guarico,,,3640017
VE,VE.24,Dependencias Federales,,,3640846
VE,VE.25,Distrito Federal,,,3640847
VE,VE.11,Falcon,,,3640873
VE,VE.09,Delta Amacuro,,,3644541
VE,VE.08,Cojedes,,,3645386
VE,VE.07,Carabobo,,,3646751
VE,VE.06,Bolivar,,,3648106
VE,VE.05,Barinas,,,3648544
VE,VE.04,Aragua,,,3649110
VE,VE.03,Apure,,,3649151
VE,VE.02,Anzoategui,,,3649198
VE,VE.01,Amazonas,,,3649302
VE,VE.26,Vargas,,,3830309
VI,VI.010,Saint Croix Island,,,7267902
VI,VI.020,Saint John Island,,,7267903
VI,VI.030,Saint Thomas Island,,,7267904
VN,VN.58,Nghe An,,,1559969
VN,VN.59,Ninh Binh,,,1559970
VN,VN.60,Ninh Thuan,,,1559971
VN,VN.65,Soc Trang,,,1559972
VN,VN.67,Tra Vinh,,,1559975
VN,VN.68,Tuyen Quang,,,1559976
VN,VN.69,Vinh Long,,,1559977
VN,VN.70,Yen Bai,,,1559978
VN,VN.90,Lao Cai,,,1562412
VN,VN.37,Tien Giang,,,1564676
VN,VN.66,Thua Thien-Hue,,,1565033
VN,VN.55,Kon Tum,,,1565088
VN,VN.34,Thanh Hoa,,,1566165
VN,VN.35,Thai Binh,,,1566338
VN,VN.33,Tay Ninh,,,1566557
VN,VN.32,Son La,,,1567643
VN,VN.64,Quang Tri,,,1568733
VN,VN.30,Quang Ninh,,,1568758
VN,VN.63,Quang Ngai,,,1568769
VN,VN.62,Quang Binh,,,1568839
VN,VN.61,Phu Yen,,,1569805
VN,VN.53,Hoa Binh,,,1572594
VN,VN.24,Long An,,,1575788
VN,VN.39,Lang Son,,,1576632
VN,VN.23,Lam Dong,,,1577882
VN,VN.89,Lai Chau,,,1577954
VN,VN.21,Kien Giang,,,1579008
VN,VN.54,Khanh Hoa,,,1579634
VN,VN.20,Ho Chi Minh City,,,1580578
VN,VN.52,Ha Tinh,,,1580700
VN,VN.50,Ha Giang,,,1581030
VN,VN.49,Gia Lai,,,1581088
VN,VN.44,Ha Noi,,,1581129
VN,VN.87,Can Tho,,,1581188
VN,VN.13,Hai Phong,,,1581297
VN,VN.47,Binh Thuan,,,1581882
VN,VN.09,Dong Thap,,,1582562
VN,VN.43,Dong Nai,,,1582720
VN,VN.88,Dac Lak,,,1584169
VN,VN.45,Ba Ria-Vung Tau,,,1584534
VN,VN.05,Cao Bang,,,1586182
VN,VN.46,Binh Dinh,,,1587871
VN,VN.03,Ben Tre,,,1587974
VN,VN.01,An Giang,,,1594446
VN,VN.91,Dak Nong,,,1904987
VN,VN.92,Huyen Dien Bien,,,1905099
VN,VN.74,Bac Ninh,,,1905412
VN,VN.71,Bac Giang,,,1905419
VN,VN.78,Da Nang,,,1905468
VN,VN.75,Binh Duong,,,1905475
VN,VN.76,Binh Phuoc,,,1905480
VN,VN.85,Thai Nguyen,,,1905497
VN,VN.84,Quang Nam,,,1905516
VN,VN.83,Phu Tho,,,1905577
VN,VN.82,Nam Dinh,,,1905626
VN,VN.80,Ha Nam,,,1905637
VN,VN.72,Bac Kan,,,1905669
VN,VN.73,Bac Lieu,,,1905675
VN,VN.77,Ca Mau,,,1905678
VN,VN.79,Hai Duong,,,1905686
VN,VN.81,Hung Yen,,,1905699
VN,VN.86,Vinh Phuc,,,1905856
VN,VN.93,Hau Giang,,,7506719
VU,VU.15,Tafea,,,2134739
VU,VU.13,Sanma,,,2134898
VU,VU.07,Torba,,,2137421
VU,VU.16,Malampa,,,2208265
VU,VU.17,Penama,,,2208266
VU,VU.18,Shefa,,,2208267
WF,WF.98613,Circonscription d'Uvea,,,4034759
WF,WF.98612,Circonscription de Sigave,,,4034776
WF,WF.98611,Circonscription d'Alo,,,4034884
WS,WS.11,Vaisigano,,,4034910
WS,WS.06,Va`a-o-Fonoti,,,4034943
WS,WS.10,Tuamasaga,,,4034977
WS,WS.09,Satupa`itea,,,4035046
WS,WS.08,Palauli,,,4035154
WS,WS.07,Gagaifomauga,,,4035313
WS,WS.05,Gaga`emauga,,,4035314
WS,WS.04,Fa`asaleleaga,,,4035383
WS,WS.03,Atua,,,4035402
WS,WS.02,Aiga-i-le-Tai,,,4035425
WS,WS.01,A'ana,,,4035434
XK,XK.28,Vushtrri,,,784096
XK,XK.27,Komuna e Vitise,,,784371
XK,XK.03,Komuna e Ferizajt,,,784758
XK,XK.15,Komuna e Mitrovices,,,785059
XK,XK.26,Komuna e Therandes,,,785234
XK,XK.25,Komuna e Skenderajt,,,785641
XK,XK.21,Prizren,,,786711
XK,XK.20,Komuna e Prishtines,,,786713
XK,XK.19,Podujevo,,,786949
XK,XK.18,Komuna e Pejes,,,787156
XK,XK.22,Orahovac,,,787455
XK,XK.13,Lipjan,,,788651
XK,XK.12,Komuna e Leposaviqit,,,788730
XK,XK.10,Kamenica,,,789226
XK,XK.11,Komuna e Klines,,,789453
XK,XK.09,Komuna e Kacanikut,,,789720
XK,XK.08,Komuna e Istogut,,,789995
XK,XK.06,Komuna e Gjilanit,,,790673
XK,XK.07,Komuna e Drenasit,,,790697
XK,XK.02,Komuna e Dragashit,,,791121
XK,XK.01,Komuna e Decanit,,,791579
XK,XK.05,Komuna e Gjakoves,,,791645
XK,XK.04,Kosovo Polje,,,831099
XK,XK.23,Opstina Strpce,,,831100
XK,XK.24,Komuna e Shtimes,,,831101
XK,XK.16,Novo Brdo,,,831102
XK,XK.17,Komuna e Obiliqit,,,831103
XK,XK.14,Komuna e Malisheves,,,831104
XK,XK.29,Komuna e Zubin Potokut,,,831105
XK,XK.30,Opstina Zvecan,,,831106
XK,XK.31,Komuna e Gracanices,,,8299768
XK,XK.32,Hani i Elezit,,,8299769
XK,XK.33,Komuna e Junikut,,,8299770
XK,XK.34,Komuna e Kllokotit,,,8299771
XK,XK.35,Komuna e Mamushes,,,8299772
XK,XK.36,Komuna e Parteshit,,,8299773
XK,XK.37,Komuna e Ranillugut,,,8299774
YE,YE.25,Muhafazat Ta`izz,,,70222
YE,YE.05,Shabwah Governorate,,,70935
YE,YE.16,Sanaa,,,71132
YE,YE.15,Muhafazat Sa`dah,,,71333
YE,YE.27,Muhafazat Raymah,,,71532
YE,YE.14,Muhafazat Ma'rib,,,72966
YE,YE.10,Al Mahwit,,,73200
YE,YE.21,Muhafazat al Jawf,,,74222
YE,YE.04,Hadramawt,,,75411
YE,YE.11,Muhafazat Dhamar,,,76183
YE,YE.03,Al Mahrah,,,78985
YE,YE.08,Al Hudaydah,,,79416
YE,YE.20,Muhafazat al Bayda',,,79838
YE,YE.02,Aden,,,80412
YE,YE.01,Abyan,,,80425
YE,YE.18,Muhafazat ad Dali`,,,6201193
YE,YE.19,Omran,,,6201194
YE,YE.22,Muhafazat Hajjah,,,6201195
YE,YE.23,Ibb,,,6201196
YE,YE.24,Muhafazat Lahij,,,6201197
YE,YE.26,Amanat Al Asimah,,,6940571
YT,YT.97601,Acoua,,,7521421
YT,YT.97602,Bandraboua,,,7521422
YT,YT.97603,Bandrele,,,7521423
YT,YT.97604,Boueni,,,7521424
YT,YT.97605,Chiconi,,,7521425
YT,YT.97606,Chirongui,,,7521426
YT,YT.97607,Dembeni,,,7521427
YT,YT.97608,Dzaoudzi,,,7521428
YT,YT.97609,Kani-Keli,,,7521429
YT,YT.97610,Koungou,,,7521430
YT,YT.97611,Mamoudzou,,,7521431
YT,YT.97612,Mtsamboro,,,7521432
YT,YT.97613,M'Tsangamouji,,,7521433
YT,YT.97614,Ouangani,,,7521434
YT,YT.97615,Pamandzi,,,7521435
YT,YT.97616,Sada,,,7521436
YT,YT.97617,Tsingoni,,,7521437
ZA,ZA.03,Orange Free State,,,967573
ZA,ZA.02,KwaZulu-Natal,,,972062
ZA,ZA.05,Province of Eastern Cape,,,1085593
ZA,ZA.06,Gauteng,,,1085594
ZA,ZA.07,Mpumalanga,,,1085595
ZA,ZA.08,Northern Cape,,,1085596
ZA,ZA.09,Limpopo,,,1085597
ZA,ZA.10,North-West,,,1085598
ZA,ZA.11,Western Cape,,,1085599
ZM,ZM.01,Western,,,896140
ZM,ZM.07,Southern,,,896972
ZM,ZM.06,North-Western,,,900594
ZM,ZM.05,Northern,,,900601
ZM,ZM.09,Lusaka,,,909129
ZM,ZM.04,Luapula,,,909845
ZM,ZM.03,Eastern,,,917388
ZM,ZM.08,Copperbelt,,,917524
ZM,ZM.02,Central,,,921064
ZW,ZW.02,Midlands,,,886119
ZW,ZW.07,Matabeleland South,,,886747
ZW,ZW.06,Matabeleland North,,,886748
ZW,ZW.08,Masvingo,,,886761
ZW,ZW.05,Mashonaland West,,,886841
ZW,ZW.04,Mashonaland East,,,886842
ZW,ZW.03,Mashonaland Central,,,886843
ZW,ZW.01,Manicaland,,,887358
ZW,ZW.09,Bulawayo,,,1105843
ZW,ZW.10,Harare,,,1105844
