id,year,budget-type,l1,l2,l3,l4,value
d106,2016,budget,production-and-marketing,revenue,recurrent-revenues,conditional-grant-to-agric-ext-salaries,78588000
d106,2015,budget,production-and-marketing,revenue,recurrent-revenues,conditional-transfers-to-production-and-marketing,22630000
d106,2016,budget,production-and-marketing,revenue,recurrent-revenues,conditional-transfers-to-production-and-marketing,22630000
d106,2015,budget,production-and-marketing,revenue,recurrent-revenues,district-unconditional-grant-non-wage,2000000
d106,2016,budget,production-and-marketing,revenue,recurrent-revenues,district-unconditional-grant-non-wage,2000000
d106,2015,budget,production-and-marketing,revenue,recurrent-revenues,locally-raised-revenues,11820000
d106,2016,budget,production-and-marketing,revenue,recurrent-revenues,locally-raised-revenues,11820000
d106,2015,budget,production-and-marketing,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,43910000
d106,2016,budget,production-and-marketing,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,49928000
d106,2015,budget,production-and-marketing,revenue,recurrent-revenues,naads-districts-wage,112595000
d106,2016,budget,production-and-marketing,revenue,recurrent-revenues,naads-districts-wage,112595000
d106,2015,budget,production-and-marketing,revenue,recurrent-revenues,other-transfers-from-central-government,35000000
d106,2016,budget,production-and-marketing,revenue,recurrent-revenues,other-transfers-from-central-government,35000000
d106,2015,budget,production-and-marketing,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,145995000
d106,2016,budget,production-and-marketing,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,145995000
d106,2015,budget,production-and-marketing,revenue,development-revenues,conditional-grant-for-naads,161724000
d106,2016,budget,production-and-marketing,revenue,development-revenues,conditional-grant-for-naads,161724000
d106,2015,budget,production-and-marketing,revenue,development-revenues,conditional-transfers-to-production-and-marketing,27658000
d106,2016,budget,production-and-marketing,revenue,development-revenues,conditional-transfers-to-production-and-marketing,27658000
d106,2015,budget,production-and-marketing,revenue,development-revenues,district-unconditional-grant-non-wage,1554000
d106,2016,budget,production-and-marketing,revenue,development-revenues,district-unconditional-grant-non-wage,1554000
d106,2015,budget,production-and-marketing,revenue,development-revenues,donor-funding,205000000
d106,2016,budget,production-and-marketing,revenue,development-revenues,donor-funding,289660000
d106,2015,budget,production-and-marketing,revenue,development-revenues,lgmsd-former-lgdp,20149000
d106,2016,budget,production-and-marketing,revenue,development-revenues,lgmsd-former-lgdp,22149000
d106,2015,budget,production-and-marketing,revenue,development-revenues,locally-raised-revenues,10114000
d106,2016,budget,production-and-marketing,revenue,development-revenues,locally-raised-revenues,10114000
d106,2015,budget,production-and-marketing,revenue,development-revenues,multisectoral-transfers-to-llgs,349510000
d106,2016,budget,production-and-marketing,revenue,development-revenues,multisectoral-transfers-to-llgs,40474000
d106,2015,budget,production-and-marketing,revenue,development-revenues,other-transfers-from-central-government,300000000
d106,2016,budget,production-and-marketing,revenue,development-revenues,other-transfers-from-central-government,0
d106,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,337178000
d106,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,352029000
d106,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,115359000
d106,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,106527000
d106,2015,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,866209000
d106,2016,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,259173000
d106,2015,budget,production-and-marketing,expenditure,development-expenditure,donor-development,209500000
d106,2016,budget,production-and-marketing,expenditure,development-expenditure,donor-development,294160000
d106,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-ngo-hospitals,293223000
d106,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-ngo-hospitals,293223000
d106,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-non-wage,125832000
d106,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-non-wage,125832000
d106,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-salaries,1992908000
d106,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-salaries,1992908000
d106,2015,budget,health,revenue,recurrent-revenues,district-unconditional-grant-non-wage,1500000
d106,2016,budget,health,revenue,recurrent-revenues,district-unconditional-grant-non-wage,1500000
d106,2015,budget,health,revenue,recurrent-revenues,locally-raised-revenues,3500000
d106,2016,budget,health,revenue,recurrent-revenues,locally-raised-revenues,3500000
d106,2015,budget,health,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,43850000
d106,2016,budget,health,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,51800000
d106,2015,budget,health,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,2488000
d106,2016,budget,health,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,4172000
d106,2015,budget,health,revenue,development-revenues,conditional-grant-to-phc-development,169921000
d106,2016,budget,health,revenue,development-revenues,conditional-grant-to-phc-development,169921000
d106,2015,budget,health,revenue,development-revenues,district-unconditional-grant-non-wage,400000
d106,2016,budget,health,revenue,development-revenues,district-unconditional-grant-non-wage,0
d106,2015,budget,health,revenue,development-revenues,donor-funding,334946000
d106,2016,budget,health,revenue,development-revenues,donor-funding,239946000
d106,2015,budget,health,revenue,development-revenues,lgmsd-former-lgdp,17784000
d106,2016,budget,health,revenue,development-revenues,lgmsd-former-lgdp,18784000
d106,2015,budget,health,revenue,development-revenues,locally-raised-revenues,1976000
d106,2016,budget,health,revenue,development-revenues,locally-raised-revenues,1976000
d106,2015,budget,health,revenue,development-revenues,multisectoral-transfers-to-llgs,6434000
d106,2016,budget,health,revenue,development-revenues,multisectoral-transfers-to-llgs,26756000
d106,2015,budget,health,expenditure,recurrent-expenditure,wage,1995396000
d106,2016,budget,health,expenditure,recurrent-expenditure,wage,1997080000
d106,2015,budget,health,expenditure,recurrent-expenditure,non-wage,467904000
d106,2016,budget,health,expenditure,recurrent-expenditure,non-wage,475854000
d106,2015,budget,health,expenditure,development-expenditure,domestic-development,196514000
d106,2016,budget,health,expenditure,development-expenditure,domestic-development,217437000
d106,2015,budget,health,expenditure,development-expenditure,donor-development,334946000
d106,2016,budget,health,expenditure,development-expenditure,donor-development,239946000
d106,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-education,477928000
d106,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-education,477928000
d106,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-salaries,6970115000
d106,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-salaries,6970115000
d106,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-education,1311482000
d106,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-education,1311482000
d106,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-salaries,2424041000
d106,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-salaries,2424041000
d106,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-tertiary-salaries,631738000
d106,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-tertiary-salaries,631738000
d106,2015,budget,education,revenue,recurrent-revenues,conditional-transfers-for-non-wage-technical-institut,168607000
d106,2016,budget,education,revenue,recurrent-revenues,conditional-transfers-for-non-wage-technical-institut,168607000
d106,2015,budget,education,revenue,recurrent-revenues,conditional-transfers-to-school-inspection-grant,46182000
d106,2016,budget,education,revenue,recurrent-revenues,conditional-transfers-to-school-inspection-grant,46182000
d106,2015,budget,education,revenue,recurrent-revenues,district-unconditional-grant-non-wage,3600000
d106,2016,budget,education,revenue,recurrent-revenues,district-unconditional-grant-non-wage,3600000
d106,2015,budget,education,revenue,recurrent-revenues,locally-raised-revenues,7000000
d106,2016,budget,education,revenue,recurrent-revenues,locally-raised-revenues,8850000
d106,2015,budget,education,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,9750000
d106,2016,budget,education,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,11450000
d106,2015,budget,education,revenue,recurrent-revenues,other-transfers-from-central-government,13000000
d106,2016,budget,education,revenue,recurrent-revenues,other-transfers-from-central-government,13000000
d106,2015,budget,education,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,69086000
d106,2016,budget,education,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,69086000
d106,2015,budget,education,revenue,development-revenues,conditional-grant-to-sfg,482652000
d106,2016,budget,education,revenue,development-revenues,conditional-grant-to-sfg,482652000
d106,2015,budget,education,revenue,development-revenues,district-unconditional-grant-non-wage,21554000
d106,2016,budget,education,revenue,development-revenues,district-unconditional-grant-non-wage,0
d106,2015,budget,education,revenue,development-revenues,lgmsd-former-lgdp,20149000
d106,2016,budget,education,revenue,development-revenues,lgmsd-former-lgdp,20149000
d106,2015,budget,education,revenue,development-revenues,locally-raised-revenues,24831000
d106,2016,budget,education,revenue,development-revenues,locally-raised-revenues,2239000
d106,2015,budget,education,revenue,development-revenues,multisectoral-transfers-to-llgs,73710000
d106,2016,budget,education,revenue,development-revenues,multisectoral-transfers-to-llgs,39800000
d106,2015,budget,education,revenue,development-revenues,other-transfers-from-central-government,160336000
d106,2016,budget,education,revenue,development-revenues,other-transfers-from-central-government,160336000
d106,2015,budget,education,expenditure,recurrent-expenditure,wage,10094980000
d106,2016,budget,education,expenditure,recurrent-expenditure,wage,10094980000
d106,2015,budget,education,expenditure,recurrent-expenditure,non-wage,2037549000
d106,2016,budget,education,expenditure,recurrent-expenditure,non-wage,2041099000
d106,2015,budget,education,expenditure,development-expenditure,domestic-development,783233000
d106,2016,budget,education,expenditure,development-expenditure,domestic-development,705176000
d106,2015,budget,education,expenditure,development-expenditure,donor-development,0
d106,2016,budget,education,expenditure,development-expenditure,donor-development,0
d106,2015,budget,roads-and-engineering,revenue,recurrent-revenues,district-unconditional-grant-non-wage,4000000
d106,2016,budget,roads-and-engineering,revenue,recurrent-revenues,district-unconditional-grant-non-wage,4400000
d106,2015,budget,roads-and-engineering,revenue,recurrent-revenues,locally-raised-revenues,5000000
d106,2016,budget,roads-and-engineering,revenue,recurrent-revenues,locally-raised-revenues,5000000
d106,2015,budget,roads-and-engineering,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,301638000
d106,2016,budget,roads-and-engineering,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,282517000
d106,2015,budget,roads-and-engineering,revenue,recurrent-revenues,other-transfers-from-central-government,515812000
d106,2016,budget,roads-and-engineering,revenue,recurrent-revenues,other-transfers-from-central-government,508784000
d106,2015,budget,roads-and-engineering,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,78084000
d106,2016,budget,roads-and-engineering,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,78084000
d106,2015,budget,roads-and-engineering,revenue,development-revenues,district-unconditional-grant-non-wage,400000
d106,2016,budget,roads-and-engineering,revenue,development-revenues,district-unconditional-grant-non-wage,0
d106,2015,budget,roads-and-engineering,revenue,development-revenues,lgmsd-former-lgdp,20149000
d106,2016,budget,roads-and-engineering,revenue,development-revenues,lgmsd-former-lgdp,20149000
d106,2015,budget,roads-and-engineering,revenue,development-revenues,locally-raised-revenues,1839000
d106,2016,budget,roads-and-engineering,revenue,development-revenues,locally-raised-revenues,1839000
d106,2015,budget,roads-and-engineering,revenue,development-revenues,multisectoral-transfers-to-llgs,121861000
d106,2016,budget,roads-and-engineering,revenue,development-revenues,multisectoral-transfers-to-llgs,162925000
d106,2015,budget,roads-and-engineering,revenue,development-revenues,other-transfers-from-central-government,20000000
d106,2016,budget,roads-and-engineering,revenue,development-revenues,other-transfers-from-central-government,13895000
d106,2015,budget,roads-and-engineering,expenditure,recurrent-expenditure,wage,102678000
d106,2016,budget,roads-and-engineering,expenditure,recurrent-expenditure,wage,102678000
d106,2015,budget,roads-and-engineering,expenditure,recurrent-expenditure,non-wage,801856000
d106,2016,budget,roads-and-engineering,expenditure,recurrent-expenditure,non-wage,776107000
d106,2015,budget,roads-and-engineering,expenditure,development-expenditure,domestic-development,164249000
d106,2016,budget,roads-and-engineering,expenditure,development-expenditure,domestic-development,198809000
d106,2015,budget,roads-and-engineering,expenditure,development-expenditure,donor-development,0
d106,2016,budget,roads-and-engineering,expenditure,development-expenditure,donor-development,0
d106,2015,budget,water,revenue,recurrent-revenues,district-unconditional-grant-non-wage,0
d106,2016,budget,water,revenue,recurrent-revenues,district-unconditional-grant-non-wage,1000000
d106,2015,budget,water,revenue,recurrent-revenues,locally-raised-revenues,1500000
d106,2016,budget,water,revenue,recurrent-revenues,locally-raised-revenues,1500000
d106,2015,budget,water,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,3000000
d106,2016,budget,water,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,7000000
d106,2015,budget,water,revenue,recurrent-revenues,sanitation-and-hygiene,22000000
d106,2016,budget,water,revenue,recurrent-revenues,sanitation-and-hygiene,22000000
d106,2015,budget,water,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,24033000
d106,2016,budget,water,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,24033000
d106,2015,budget,water,revenue,development-revenues,conditional-transfer-for-rural-water,404775000
d106,2016,budget,water,revenue,development-revenues,conditional-transfer-for-rural-water,404775000
d106,2015,budget,water,revenue,development-revenues,district-unconditional-grant-non-wage,400000
d106,2016,budget,water,revenue,development-revenues,district-unconditional-grant-non-wage,400000
d106,2015,budget,water,revenue,development-revenues,lgmsd-former-lgdp,10324000
d106,2016,budget,water,revenue,development-revenues,lgmsd-former-lgdp,10000000
d106,2015,budget,water,revenue,development-revenues,locally-raised-revenues,4147000
d106,2016,budget,water,revenue,development-revenues,locally-raised-revenues,4147000
d106,2015,budget,water,revenue,development-revenues,multisectoral-transfers-to-llgs,33000000
d106,2016,budget,water,revenue,development-revenues,multisectoral-transfers-to-llgs,39000000
d106,2015,budget,water,expenditure,recurrent-expenditure,wage,24033000
d106,2016,budget,water,expenditure,recurrent-expenditure,wage,24033000
d106,2015,budget,water,expenditure,recurrent-expenditure,non-wage,26500000
d106,2016,budget,water,expenditure,recurrent-expenditure,non-wage,31500000
d106,2015,budget,water,expenditure,development-expenditure,domestic-development,452645000
d106,2016,budget,water,expenditure,development-expenditure,domestic-development,458322000
d106,2015,budget,water,expenditure,development-expenditure,donor-development,0
d106,2016,budget,water,expenditure,development-expenditure,donor-development,0
d106,2015,budget,natural-resources,revenue,recurrent-revenues,conditional-grant-to-district-natural-res-wetlands,8339000
d106,2016,budget,natural-resources,revenue,recurrent-revenues,conditional-grant-to-district-natural-res-wetlands,8339000
d106,2015,budget,natural-resources,revenue,recurrent-revenues,district-unconditional-grant-non-wage,7352000
d106,2016,budget,natural-resources,revenue,recurrent-revenues,district-unconditional-grant-non-wage,12352000
d106,2015,budget,natural-resources,revenue,recurrent-revenues,locally-raised-revenues,8000000
d106,2016,budget,natural-resources,revenue,recurrent-revenues,locally-raised-revenues,11048000
d106,2015,budget,natural-resources,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,26243000
d106,2016,budget,natural-resources,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,28752000
d106,2015,budget,natural-resources,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,90027000
d106,2016,budget,natural-resources,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,90027000
d106,2015,budget,natural-resources,revenue,recurrent-revenues,transfer-of-urban-unconditional-grant-wage,0
d106,2016,budget,natural-resources,revenue,recurrent-revenues,transfer-of-urban-unconditional-grant-wage,0
d106,2015,budget,natural-resources,revenue,development-revenues,district-unconditional-grant-non-wage,21000000
d106,2016,budget,natural-resources,revenue,development-revenues,district-unconditional-grant-non-wage,0
d106,2015,budget,natural-resources,revenue,development-revenues,lgmsd-former-lgdp,4880000
d106,2016,budget,natural-resources,revenue,development-revenues,lgmsd-former-lgdp,4880000
d106,2015,budget,natural-resources,revenue,development-revenues,locally-raised-revenues,22742000
d106,2016,budget,natural-resources,revenue,development-revenues,locally-raised-revenues,542000
d106,2015,budget,natural-resources,revenue,development-revenues,multisectoral-transfers-to-llgs,17300000
d106,2016,budget,natural-resources,revenue,development-revenues,multisectoral-transfers-to-llgs,17300000
d106,2015,budget,natural-resources,revenue,development-revenues,other-transfers-from-central-government,100000000
d106,2016,budget,natural-resources,revenue,development-revenues,other-transfers-from-central-government,0
d106,2015,budget,natural-resources,expenditure,recurrent-expenditure,wage,102914000
d106,2016,budget,natural-resources,expenditure,recurrent-expenditure,wage,102914000
d106,2015,budget,natural-resources,expenditure,recurrent-expenditure,non-wage,37048000
d106,2016,budget,natural-resources,expenditure,recurrent-expenditure,non-wage,47605000
d106,2015,budget,natural-resources,expenditure,development-expenditure,domestic-development,165922000
d106,2016,budget,natural-resources,expenditure,development-expenditure,domestic-development,22722000
d106,2015,budget,natural-resources,expenditure,development-expenditure,donor-development,0
d106,2016,budget,natural-resources,expenditure,development-expenditure,donor-development,0
d106,2015,budget,community-based-services,revenue,recurrent-revenues,conditional-grant-to-community-devt-assistants-non,2493000
d106,2016,budget,community-based-services,revenue,recurrent-revenues,conditional-grant-to-community-devt-assistants-non,2493000
d106,2015,budget,community-based-services,revenue,recurrent-revenues,conditional-grant-to-functional-adult-lit,9840000
d106,2016,budget,community-based-services,revenue,recurrent-revenues,conditional-grant-to-functional-adult-lit,9840000
d106,2015,budget,community-based-services,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,0
d106,2016,budget,community-based-services,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,0
d106,2015,budget,community-based-services,revenue,recurrent-revenues,conditional-grant-to-women-youth-and-disability-gra,8975000
d106,2016,budget,community-based-services,revenue,recurrent-revenues,conditional-grant-to-women-youth-and-disability-gra,8975000
d106,2015,budget,community-based-services,revenue,recurrent-revenues,conditional-transfers-to-special-grant-for-pwds,18738000
d106,2016,budget,community-based-services,revenue,recurrent-revenues,conditional-transfers-to-special-grant-for-pwds,18738000
d106,2015,budget,community-based-services,revenue,recurrent-revenues,district-unconditional-grant-non-wage,4000000
d106,2016,budget,community-based-services,revenue,recurrent-revenues,district-unconditional-grant-non-wage,4000000
d106,2015,budget,community-based-services,revenue,recurrent-revenues,locally-raised-revenues,1000000
d106,2016,budget,community-based-services,revenue,recurrent-revenues,locally-raised-revenues,4000000
d106,2015,budget,community-based-services,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,55502000
d106,2016,budget,community-based-services,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,56530000
d106,2015,budget,community-based-services,revenue,recurrent-revenues,other-transfers-from-central-government,3000000
d106,2016,budget,community-based-services,revenue,recurrent-revenues,other-transfers-from-central-government,3000000
d106,2015,budget,community-based-services,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,98997000
d106,2016,budget,community-based-services,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,98997000
d106,2015,budget,community-based-services,revenue,development-revenues,lgmsd-former-lgdp,2642000
d106,2016,budget,community-based-services,revenue,development-revenues,lgmsd-former-lgdp,2642000
d106,2015,budget,community-based-services,revenue,development-revenues,locally-raised-revenues,300000
d106,2016,budget,community-based-services,revenue,development-revenues,locally-raised-revenues,300000
d106,2015,budget,community-based-services,revenue,development-revenues,multisectoral-transfers-to-llgs,93950000
d106,2016,budget,community-based-services,revenue,development-revenues,multisectoral-transfers-to-llgs,95436000
d106,2015,budget,community-based-services,revenue,development-revenues,other-transfers-from-central-government,228542000
d106,2016,budget,community-based-services,revenue,development-revenues,other-transfers-from-central-government,228542000
d106,2015,budget,community-based-services,expenditure,recurrent-expenditure,wage,107373000
d106,2016,budget,community-based-services,expenditure,recurrent-expenditure,wage,107373000
d106,2015,budget,community-based-services,expenditure,recurrent-expenditure,non-wage,95171000
d106,2016,budget,community-based-services,expenditure,recurrent-expenditure,non-wage,99199000
d106,2015,budget,community-based-services,expenditure,development-expenditure,domestic-development,325433000
d106,2016,budget,community-based-services,expenditure,development-expenditure,domestic-development,326919000
d106,2015,budget,community-based-services,expenditure,development-expenditure,donor-development,0
d106,2016,budget,community-based-services,expenditure,development-expenditure,donor-development,0
d106,2015,budget,planning,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,16278000
d106,2016,budget,planning,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,6736000
d106,2015,budget,planning,revenue,recurrent-revenues,district-unconditional-grant-non-wage,9000000
d106,2016,budget,planning,revenue,recurrent-revenues,district-unconditional-grant-non-wage,9000000
d106,2015,budget,planning,revenue,recurrent-revenues,locally-raised-revenues,4000000
d106,2016,budget,planning,revenue,recurrent-revenues,locally-raised-revenues,8000000
d106,2015,budget,planning,revenue,recurrent-revenues,other-transfers-from-central-government,497454000
d106,2016,budget,planning,revenue,recurrent-revenues,other-transfers-from-central-government,0
d106,2015,budget,planning,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,42648000
d106,2016,budget,planning,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,42648000
d106,2015,budget,planning,revenue,development-revenues,donor-funding,5340000
d106,2016,budget,planning,revenue,development-revenues,donor-funding,5340000
d106,2015,budget,planning,expenditure,recurrent-expenditure,wage,42648000
d106,2016,budget,planning,expenditure,recurrent-expenditure,wage,42648000
d106,2015,budget,planning,expenditure,recurrent-expenditure,non-wage,526732000
d106,2016,budget,planning,expenditure,recurrent-expenditure,non-wage,23736000
d106,2015,budget,planning,expenditure,development-expenditure,domestic-development,0
d106,2016,budget,planning,expenditure,development-expenditure,domestic-development,0
d106,2015,budget,planning,expenditure,development-expenditure,donor-development,5340000
d106,2016,budget,planning,expenditure,development-expenditure,donor-development,5340000
d106,2015,budget,internal-audit,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,3508000
d106,2016,budget,internal-audit,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,3508000
d106,2015,budget,internal-audit,revenue,recurrent-revenues,district-unconditional-grant-non-wage,7000000
d106,2016,budget,internal-audit,revenue,recurrent-revenues,district-unconditional-grant-non-wage,7000000
d106,2015,budget,internal-audit,revenue,recurrent-revenues,locally-raised-revenues,3000000
d106,2016,budget,internal-audit,revenue,recurrent-revenues,locally-raised-revenues,3000000
d106,2015,budget,internal-audit,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,16668000
d106,2016,budget,internal-audit,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,16668000
d106,2015,budget,internal-audit,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,40019000
d106,2016,budget,internal-audit,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,40019000
d106,2015,budget,internal-audit,expenditure,recurrent-expenditure,wage,46753000
d106,2016,budget,internal-audit,expenditure,recurrent-expenditure,wage,44840000
d106,2015,budget,internal-audit,expenditure,recurrent-expenditure,non-wage,23441000
d106,2016,budget,internal-audit,expenditure,recurrent-expenditure,non-wage,25354000
d106,2015,budget,internal-audit,expenditure,development-expenditure,domestic-development,0
d106,2016,budget,internal-audit,expenditure,development-expenditure,domestic-development,0
d106,2015,budget,internal-audit,expenditure,development-expenditure,donor-development,0
d106,2016,budget,internal-audit,expenditure,development-expenditure,donor-development,0
d108,2015,budget,administration,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,19123000
d108,2016,budget,administration,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,19123000
d108,2015,budget,administration,revenue,recurrent-revenues,district-unconditional-grant-non-wage,138437000
d108,2016,budget,administration,revenue,recurrent-revenues,district-unconditional-grant-non-wage,138437000
d108,2015,budget,administration,revenue,recurrent-revenues,hard-to-reach-allowances,100090000
d108,2016,budget,administration,revenue,recurrent-revenues,hard-to-reach-allowances,100090000
d108,2015,budget,administration,revenue,recurrent-revenues,locally-raised-revenues,88509000
d108,2016,budget,administration,revenue,recurrent-revenues,locally-raised-revenues,88509000
d108,2015,budget,administration,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,267003000
d108,2016,budget,administration,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,267003000
d108,2015,budget,administration,revenue,recurrent-revenues,other-transfers-from-central-government,313909000
d108,2016,budget,administration,revenue,recurrent-revenues,other-transfers-from-central-government,313909000
d108,2015,budget,administration,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,881974000
d108,2016,budget,administration,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,881974000
d108,2015,budget,administration,revenue,development-revenues,lgmsd-former-lgdp,67769000
d108,2016,budget,administration,revenue,development-revenues,lgmsd-former-lgdp,0
d108,2015,budget,administration,expenditure,recurrent-expenditure,wage,881974000
d108,2016,budget,administration,expenditure,recurrent-expenditure,wage,881974000
d108,2015,budget,administration,expenditure,recurrent-expenditure,non-wage,927071000
d108,2016,budget,administration,expenditure,recurrent-expenditure,non-wage,927071000
d108,2015,budget,administration,expenditure,development-expenditure,domestic-development,67769000
d108,2016,budget,administration,expenditure,development-expenditure,domestic-development,0
d108,2015,budget,administration,expenditure,development-expenditure,donor-development,0
d108,2016,budget,administration,expenditure,development-expenditure,donor-development,0
d108,2015,budget,finance,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,46792000
d108,2016,budget,finance,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,46792000
d108,2015,budget,finance,revenue,recurrent-revenues,district-unconditional-grant-non-wage,138482000
d108,2016,budget,finance,revenue,recurrent-revenues,district-unconditional-grant-non-wage,138482000
d108,2015,budget,finance,revenue,recurrent-revenues,locally-raised-revenues,262103000
d108,2016,budget,finance,revenue,recurrent-revenues,locally-raised-revenues,262103000
d108,2015,budget,finance,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,318483000
d108,2016,budget,finance,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,318483000
d108,2015,budget,finance,revenue,recurrent-revenues,other-transfers-from-central-government,271337000
d108,2016,budget,finance,revenue,recurrent-revenues,other-transfers-from-central-government,67834000
d108,2015,budget,finance,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,111372000
d108,2016,budget,finance,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,111372000
d108,2015,budget,finance,revenue,development-revenues,lgmsd-former-lgdp,2500000
d108,2016,budget,finance,revenue,development-revenues,lgmsd-former-lgdp,0
d108,2015,budget,finance,expenditure,recurrent-expenditure,wage,111372000
d108,2016,budget,finance,expenditure,recurrent-expenditure,wage,111372000
d108,2015,budget,finance,expenditure,recurrent-expenditure,non-wage,1037197000
d108,2016,budget,finance,expenditure,recurrent-expenditure,non-wage,833694000
d108,2015,budget,finance,expenditure,development-expenditure,domestic-development,2500000
d108,2016,budget,finance,expenditure,development-expenditure,domestic-development,0
d108,2015,budget,finance,expenditure,development-expenditure,donor-development,0
d108,2016,budget,finance,expenditure,development-expenditure,donor-development,0
d108,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-dsc-chairs-salaries,24523000
d108,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-dsc-chairs-salaries,24523000
d108,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-contracts-committeedscpa,28120000
d108,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-contracts-committeedscpa,28120000
d108,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-councillors-allowances-and-ex,103391000
d108,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-councillors-allowances-and-ex,103391000
d108,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-dsc-operational-costs,70191000
d108,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-dsc-operational-costs,70191000
d108,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-salary-and-gratuity-for-lg-ele,146016000
